user_id	book_id	rating	time
7348	229	3	2024-01-01 00:40:00
7348	204	3	2024-01-01 00:41:00
7348	341	4	2024-01-01 00:42:00
7348	221	3	2024-01-01 00:44:00
7348	361	3	2024-01-01 00:45:00
7348	422	5	2024-01-01 00:48:00
7348	531	3	2024-01-01 00:50:00
7696	736	4	2024-01-01 00:02:00
7696	204	4	2024-01-01 00:03:00
7696	25	3	2024-01-01 00:06:00
7696	727	3	2024-01-01 00:07:00
7696	658	3	2024-01-01 00:08:00
7696	93	4	2024-01-01 00:11:00
7696	162	3	2024-01-01 00:13:00
7696	480	4	2024-01-01 00:15:00
7696	407	3	2024-01-01 00:16:00
7696	135	3	2024-01-01 00:17:00
7696	457	4	2024-01-01 00:20:00
7696	284	4	2024-01-01 00:22:00
7696	730	3	2024-01-01 00:23:00
7696	289	4	2024-01-01 00:24:00
7696	291	5	2024-01-01 00:25:00
7696	323	3	2024-01-01 00:27:00
7696	1167	3	2024-01-01 00:29:00
7696	97	4	2024-01-01 00:36:00
7696	243	4	2024-01-01 00:37:00
7696	696	3	2024-01-01 00:39:00
7696	1	3	2024-01-01 00:41:00
7696	30	3	2024-01-01 00:42:00
7696	128	4	2024-01-01 00:43:00
7696	225	5	2024-01-01 00:44:00
7696	172	4	2024-01-01 00:45:00
7696	61	3	2024-01-01 00:47:00
7696	59	5	2024-01-01 00:49:00
7696	939	4	2024-01-01 01:01:00
7696	117	5	2024-01-01 01:04:00
7696	404	5	2024-01-01 01:05:00
7696	924	3	2024-01-01 01:07:00
7696	1178	3	2024-01-01 01:11:00
7696	98	3	2024-01-01 01:14:00
7696	768	4	2024-01-01 01:15:00
8162	320	3	2024-01-01 00:00:00
8162	455	3	2024-01-01 00:03:00
8162	801	5	2024-01-01 00:05:00
8162	1030	3	2024-01-01 00:10:00
8162	689	4	2024-01-01 00:15:00
8162	414	4	2024-01-01 00:17:00
8162	295	4	2024-01-01 00:18:00
8162	6	3	2024-01-01 00:19:00
8162	993	4	2024-01-01 00:20:00
8162	226	3	2024-01-01 00:26:00
8162	1011	5	2024-01-01 00:31:00
8162	482	4	2024-01-01 00:33:00
8162	1	4	2024-01-01 00:35:00
8162	31	4	2024-01-01 00:36:00
8162	924	3	2024-01-01 00:38:00
8162	34	4	2024-01-01 00:39:00
8162	771	3	2024-01-01 00:40:00
8162	46	4	2024-01-01 00:43:00
8162	4	4	2024-01-01 00:46:00
8162	15	5	2024-01-01 00:47:00
8162	2	4	2024-01-01 00:48:00
8162	87	5	2024-01-01 00:49:00
8162	11	5	2024-01-01 00:50:00
8162	25	5	2024-01-01 00:51:00
8162	42	4	2024-01-01 00:52:00
8162	47	5	2024-01-01 00:53:00
8162	18	5	2024-01-01 00:54:00
8162	24	5	2024-01-01 00:55:00
8162	33	4	2024-01-01 00:56:00
8162	27	5	2024-01-01 00:57:00
8162	114	3	2024-01-01 00:58:00
8162	90	4	2024-01-01 00:59:00
8162	61	4	2024-01-01 01:00:00
8162	668	5	2024-01-01 01:13:00
8162	617	3	2024-01-01 01:16:00
8162	437	5	2024-01-01 01:17:00
8162	250	4	2024-01-01 01:19:00
8162	811	4	2024-01-01 01:22:00
8851	4	4	2024-01-01 00:00:00
8851	8	4	2024-01-01 00:01:00
8851	5	4	2024-01-01 00:02:00
8851	14	4	2024-01-01 00:03:00
8851	94	4	2024-01-01 00:04:00
8851	29	4	2024-01-01 00:05:00
8851	58	4	2024-01-01 00:06:00
8851	42	4	2024-01-01 00:07:00
8851	83	4	2024-01-01 00:08:00
8851	79	4	2024-01-01 00:09:00
8851	103	4	2024-01-01 00:10:00
8851	109	4	2024-01-01 00:11:00
8851	57	3	2024-01-01 00:12:00
8851	118	5	2024-01-01 00:13:00
8851	261	5	2024-01-01 00:14:00
8851	26	5	2024-01-01 00:15:00
8851	15	4	2024-01-01 00:16:00
8851	2	5	2024-01-01 00:17:00
8851	62	5	2024-01-01 00:18:00
8851	38	4	2024-01-01 00:19:00
8851	43	4	2024-01-01 00:20:00
8851	76	4	2024-01-01 00:21:00
8851	44	5	2024-01-01 00:22:00
8851	66	4	2024-01-01 00:23:00
8851	272	5	2024-01-01 00:24:00
8851	13	4	2024-01-01 00:25:00
8851	126	4	2024-01-01 00:27:00
8851	136	4	2024-01-01 00:28:00
8851	10	4	2024-01-01 00:29:00
8851	19	5	2024-01-01 00:30:00
8851	7	5	2024-01-01 00:31:00
8851	127	3	2024-01-01 00:32:00
8851	84	4	2024-01-01 00:33:00
8851	288	4	2024-01-01 00:34:00
8851	222	5	2024-01-01 00:35:00
8851	209	5	2024-01-01 00:36:00
8851	72	4	2024-01-01 00:37:00
8851	25	5	2024-01-01 00:38:00
8851	24	5	2024-01-01 00:39:00
8851	18	5	2024-01-01 00:40:00
8851	27	5	2024-01-01 00:41:00
8851	21	5	2024-01-01 00:42:00
8851	23	5	2024-01-01 00:43:00
8851	9	5	2024-01-01 00:44:00
8851	85	5	2024-01-01 00:45:00
8851	45	5	2024-01-01 00:46:00
8851	102	5	2024-01-01 00:47:00
8851	339	5	2024-01-01 00:48:00
8851	661	5	2024-01-01 00:49:00
8851	679	4	2024-01-01 00:50:00
8890	125	3	2024-01-01 00:00:00
8890	264	3	2024-01-01 00:01:00
8890	77	4	2024-01-01 00:02:00
8890	1033	4	2024-01-01 00:03:00
8890	88	5	2024-01-01 00:04:00
8890	179	3	2024-01-01 00:05:00
8890	356	4	2024-01-01 00:10:00
8890	873	4	2024-01-01 00:11:00
8890	219	4	2024-01-01 00:19:00
8890	154	3	2024-01-01 00:20:00
8890	390	3	2024-01-01 00:24:00
8890	401	4	2024-01-01 00:25:00
8890	332	4	2024-01-01 00:33:00
8890	25	5	2024-01-01 00:35:00
8890	27	5	2024-01-01 00:36:00
8890	21	5	2024-01-01 00:37:00
8890	24	5	2024-01-01 00:38:00
8890	275	4	2024-01-01 00:39:00
8890	74	5	2024-01-01 00:40:00
8890	1465	4	2024-01-01 00:41:00
8890	646	3	2024-01-01 00:42:00
8890	248	4	2024-01-01 00:46:00
8890	353	3	2024-01-01 00:47:00
8890	530	3	2024-01-01 00:48:00
8890	361	3	2024-01-01 00:49:00
8890	770	3	2024-01-01 00:50:00
8890	773	3	2024-01-01 00:51:00
8890	576	3	2024-01-01 00:52:00
8890	293	3	2024-01-01 00:53:00
8890	498	3	2024-01-01 00:54:00
8890	413	3	2024-01-01 00:55:00
8890	855	3	2024-01-01 00:56:00
9178	180	4	2024-01-01 00:00:00
9178	101	3	2024-01-01 00:06:00
9178	68	3	2024-01-01 00:11:00
9178	284	4	2024-01-01 00:12:00
9178	58	3	2024-01-01 00:16:00
9178	1037	3	2024-01-01 00:18:00
9178	93	3	2024-01-01 00:19:00
9178	540	3	2024-01-01 00:20:00
9178	59	4	2024-01-01 00:24:00
9178	158	5	2024-01-01 00:27:00
9178	161	5	2024-01-01 00:31:00
9178	121	4	2024-01-01 00:35:00
9178	128	4	2024-01-01 00:36:00
9178	403	3	2024-01-01 00:37:00
9178	1497	4	2024-01-01 00:39:00
9178	106	5	2024-01-01 00:42:00
9178	924	3	2024-01-01 00:45:00
9178	232	4	2024-01-01 00:46:00
9178	471	3	2024-01-01 00:47:00
9178	1135	3	2024-01-01 00:49:00
9178	46	3	2024-01-01 00:50:00
9178	60	3	2024-01-01 00:51:00
9178	264	4	2024-01-01 00:52:00
9178	414	3	2024-01-01 00:53:00
9178	57	3	2024-01-01 00:54:00
9178	546	4	2024-01-01 00:55:00
9178	290	3	2024-01-01 00:56:00
9178	706	3	2024-01-01 00:58:00
9178	972	3	2024-01-01 00:59:00
9178	171	3	2024-01-01 01:00:00
9178	293	4	2024-01-01 01:01:00
9178	514	3	2024-01-01 01:02:00
9178	71	4	2024-01-01 01:03:00
9178	520	3	2024-01-01 01:04:00
9178	146	4	2024-01-01 01:06:00
9178	547	3	2024-01-01 01:08:00
9178	95	4	2024-01-01 01:09:00
9178	6	4	2024-01-01 01:11:00
9178	408	4	2024-01-01 01:15:00
9178	352	4	2024-01-01 01:16:00
9178	664	4	2024-01-01 01:20:00
9178	94	5	2024-01-01 01:21:00
9528	35	4	2024-01-01 00:00:00
9528	29	3	2024-01-01 00:01:00
9528	28	4	2024-01-01 00:02:00
9528	22	4	2024-01-01 00:03:00
9528	86	4	2024-01-01 00:04:00
9528	84	3	2024-01-01 00:05:00
9528	92	4	2024-01-01 00:06:00
9528	7	3	2024-01-01 00:07:00
9528	19	4	2024-01-01 00:08:00
9528	54	5	2024-01-01 00:09:00
9528	126	4	2024-01-01 00:10:00
9528	682	5	2024-01-01 00:11:00
9528	430	3	2024-01-01 00:12:00
9528	192	5	2024-01-01 00:13:00
9528	746	4	2024-01-01 00:17:00
9528	39	5	2024-01-01 00:18:00
9528	110	5	2024-01-01 00:19:00
9528	135	4	2024-01-01 00:20:00
9528	142	4	2024-01-01 00:25:00
9528	642	5	2024-01-01 00:26:00
9528	494	5	2024-01-01 00:28:00
9528	4	4	2024-01-01 00:29:00
9528	189	4	2024-01-01 00:30:00
9528	37	4	2024-01-01 00:31:00
9528	83	3	2024-01-01 00:32:00
9528	45	4	2024-01-01 00:33:00
9528	125	4	2024-01-01 00:34:00
9528	498	4	2024-01-01 00:35:00
9528	194	4	2024-01-01 00:36:00
9528	219	4	2024-01-01 00:37:00
9528	154	4	2024-01-01 00:38:00
9528	520	5	2024-01-01 00:39:00
9528	132	4	2024-01-01 00:40:00
9528	184	4	2024-01-01 00:41:00
9528	205	3	2024-01-01 00:42:00
9528	212	4	2024-01-01 00:43:00
9528	60	4	2024-01-01 00:44:00
9528	62	3	2024-01-01 00:45:00
9528	301	4	2024-01-01 00:46:00
9528	161	4	2024-01-01 00:47:00
9528	258	5	2024-01-01 00:48:00
9528	122	4	2024-01-01 00:49:00
9528	330	5	2024-01-01 00:50:00
9528	937	3	2024-01-01 00:51:00
9528	598	4	2024-01-01 00:52:00
9528	593	5	2024-01-01 00:54:00
10089	523	4	2024-01-01 00:00:00
10089	50	5	2024-01-01 00:01:00
10089	8	3	2024-01-01 00:03:00
10089	13	5	2024-01-01 00:04:00
10089	4	4	2024-01-01 00:05:00
10089	5	5	2024-01-01 00:06:00
10089	14	3	2024-01-01 00:07:00
10089	32	4	2024-01-01 00:08:00
10089	101	4	2024-01-01 00:09:00
10089	94	5	2024-01-01 00:10:00
10089	58	5	2024-01-01 00:11:00
10089	79	5	2024-01-01 00:12:00
10089	265	3	2024-01-01 00:14:00
10089	229	4	2024-01-01 00:15:00
10089	7	4	2024-01-01 00:16:00
10089	131	4	2024-01-01 00:17:00
10089	26	3	2024-01-01 00:18:00
10089	54	4	2024-01-01 00:20:00
10089	177	5	2024-01-01 00:21:00
10089	117	3	2024-01-01 00:22:00
10089	87	4	2024-01-01 00:23:00
10089	125	5	2024-01-01 00:24:00
10089	468	3	2024-01-01 00:25:00
10089	592	4	2024-01-01 00:26:00
10089	160	3	2024-01-01 00:27:00
10089	357	3	2024-01-01 00:28:00
10089	321	4	2024-01-01 00:29:00
10089	1167	4	2024-01-01 00:31:00
10089	154	5	2024-01-01 00:32:00
10089	233	3	2024-01-01 00:33:00
10089	162	5	2024-01-01 00:34:00
10089	213	5	2024-01-01 00:35:00
10089	116	3	2024-01-01 00:36:00
10089	296	5	2024-01-01 00:37:00
10089	62	4	2024-01-01 00:38:00
10089	301	5	2024-01-01 00:39:00
10089	426	5	2024-01-01 00:40:00
10089	339	5	2024-01-01 00:41:00
10089	354	3	2024-01-01 00:42:00
10089	561	5	2024-01-01 00:43:00
10089	736	5	2024-01-01 00:44:00
10089	387	5	2024-01-01 00:45:00
10089	444	4	2024-01-01 00:46:00
10089	77	3	2024-01-01 00:47:00
10089	516	4	2024-01-01 00:48:00
10089	395	3	2024-01-01 00:50:00
10089	1465	3	2024-01-01 00:51:00
10089	1055	5	2024-01-01 00:52:00
11846	542	4	2024-01-01 00:00:00
11846	641	3	2024-01-01 00:02:00
11846	337	5	2024-01-01 00:04:00
11846	478	4	2024-01-01 00:05:00
11846	499	4	2024-01-01 00:07:00
11846	178	4	2024-01-01 00:10:00
11846	618	3	2024-01-01 00:11:00
11846	293	4	2024-01-01 00:13:00
11846	485	5	2024-01-01 00:14:00
11846	650	3	2024-01-01 00:15:00
11846	1367	4	2024-01-01 00:16:00
11846	189	4	2024-01-01 00:17:00
11846	646	4	2024-01-01 00:18:00
11846	335	4	2024-01-01 00:20:00
11846	620	3	2024-01-01 00:21:00
11846	102	4	2024-01-01 00:22:00
11846	219	3	2024-01-01 00:23:00
11846	301	4	2024-01-01 00:24:00
11846	972	3	2024-01-01 00:26:00
11846	131	3	2024-01-01 00:38:00
11846	188	3	2024-01-01 00:39:00
11846	862	5	2024-01-01 00:42:00
11846	474	4	2024-01-01 00:43:00
11846	408	4	2024-01-01 00:44:00
11846	6	5	2024-01-01 00:49:00
11846	794	4	2024-01-01 00:52:00
12060	272	3	2024-01-01 00:00:00
12060	544	4	2024-01-01 00:01:00
12060	681	4	2024-01-01 00:02:00
12060	1131	3	2024-01-01 00:07:00
12060	387	4	2024-01-01 00:09:00
12060	227	3	2024-01-01 00:10:00
12060	329	4	2024-01-01 00:11:00
12060	75	3	2024-01-01 00:14:00
12060	106	4	2024-01-01 00:19:00
12060	290	3	2024-01-01 00:20:00
12060	393	3	2024-01-01 00:28:00
12060	752	3	2024-01-01 00:31:00
12060	575	3	2024-01-01 00:36:00
12060	73	3	2024-01-01 00:42:00
12060	210	3	2024-01-01 00:51:00
12060	384	3	2024-01-01 00:52:00
12060	394	3	2024-01-01 00:53:00
12060	419	3	2024-01-01 00:54:00
12184	4	3	2024-01-01 00:00:00
12184	8	3	2024-01-01 00:01:00
12184	5	3	2024-01-01 00:02:00
12184	50	5	2024-01-01 00:03:00
12184	14	5	2024-01-01 00:04:00
12184	32	4	2024-01-01 00:05:00
12184	65	5	2024-01-01 00:06:00
12184	35	3	2024-01-01 00:07:00
12184	94	5	2024-01-01 00:09:00
12184	29	5	2024-01-01 00:10:00
12184	83	3	2024-01-01 00:15:00
12184	71	5	2024-01-01 00:16:00
12184	103	5	2024-01-01 00:17:00
12184	109	3	2024-01-01 00:18:00
12184	194	4	2024-01-01 00:19:00
12184	22	5	2024-01-01 00:21:00
12184	100	3	2024-01-01 00:23:00
12184	115	5	2024-01-01 00:24:00
12184	118	4	2024-01-01 00:25:00
12184	111	4	2024-01-01 00:26:00
12184	121	4	2024-01-01 00:27:00
12184	26	5	2024-01-01 00:29:00
12184	11	4	2024-01-01 00:30:00
12184	72	5	2024-01-01 00:31:00
12184	86	5	2024-01-01 00:32:00
12184	209	5	2024-01-01 00:33:00
12184	222	5	2024-01-01 00:34:00
12184	288	5	2024-01-01 00:36:00
12184	266	5	2024-01-01 00:37:00
12184	367	5	2024-01-01 00:38:00
12184	2	5	2024-01-01 00:47:00
12799	4	5	2024-01-01 00:00:00
12799	8	5	2024-01-01 00:01:00
12799	5	5	2024-01-01 00:02:00
12799	14	4	2024-01-01 00:03:00
12799	65	5	2024-01-01 00:04:00
12799	94	3	2024-01-01 00:06:00
12799	29	5	2024-01-01 00:07:00
12799	28	5	2024-01-01 00:08:00
12799	58	5	2024-01-01 00:09:00
12799	42	5	2024-01-01 00:10:00
12799	79	4	2024-01-01 00:11:00
12799	83	5	2024-01-01 00:12:00
12799	71	4	2024-01-01 00:13:00
12799	194	5	2024-01-01 00:16:00
12799	22	5	2024-01-01 00:17:00
12799	100	3	2024-01-01 00:18:00
12799	118	5	2024-01-01 00:19:00
12799	115	4	2024-01-01 00:20:00
12799	121	5	2024-01-01 00:21:00
12799	26	4	2024-01-01 00:22:00
12799	209	5	2024-01-01 00:23:00
12799	84	5	2024-01-01 00:24:00
12799	222	3	2024-01-01 00:25:00
12799	288	4	2024-01-01 00:26:00
12799	266	3	2024-01-01 00:27:00
12799	367	5	2024-01-01 00:28:00
12799	15	5	2024-01-01 00:29:00
12799	82	4	2024-01-01 00:30:00
12799	181	5	2024-01-01 00:31:00
12799	92	3	2024-01-01 00:32:00
12799	236	5	2024-01-01 00:33:00
12799	127	5	2024-01-01 00:34:00
12799	2	5	2024-01-01 00:35:00
12799	7	5	2024-01-01 00:36:00
12799	19	5	2024-01-01 00:37:00
12799	66	3	2024-01-01 00:38:00
12799	13	4	2024-01-01 00:39:00
12799	55	4	2024-01-01 00:40:00
12799	48	4	2024-01-01 00:41:00
12799	54	5	2024-01-01 00:42:00
12799	70	5	2024-01-01 00:43:00
12799	126	5	2024-01-01 00:44:00
13133	168	5	2024-01-01 00:00:00
13133	176	4	2024-01-01 00:01:00
13133	232	5	2024-01-01 00:02:00
13133	237	3	2024-01-01 00:03:00
13133	612	5	2024-01-01 00:04:00
13133	725	5	2024-01-01 00:05:00
13133	806	5	2024-01-01 00:06:00
13133	739	4	2024-01-01 00:07:00
13133	936	5	2024-01-01 00:08:00
13133	953	5	2024-01-01 00:09:00
13133	1248	5	2024-01-01 00:10:00
13133	1053	5	2024-01-01 00:11:00
13133	915	4	2024-01-01 00:12:00
13133	818	4	2024-01-01 00:13:00
13133	986	4	2024-01-01 00:14:00
13133	944	5	2024-01-01 00:15:00
13133	441	5	2024-01-01 00:16:00
13133	1288	5	2024-01-01 00:19:00
13133	197	5	2024-01-01 00:27:00
13133	527	5	2024-01-01 00:28:00
13133	563	5	2024-01-01 00:29:00
13133	558	5	2024-01-01 00:30:00
13133	631	5	2024-01-01 00:31:00
13133	652	5	2024-01-01 00:32:00
13133	624	5	2024-01-01 00:33:00
13133	724	5	2024-01-01 00:34:00
13133	748	5	2024-01-01 00:35:00
13133	871	5	2024-01-01 00:36:00
13133	25	5	2024-01-01 00:52:00
13133	27	5	2024-01-01 00:53:00
13133	24	5	2024-01-01 00:54:00
13133	21	5	2024-01-01 00:55:00
13133	132	4	2024-01-01 00:56:00
13133	53	3	2024-01-01 00:57:00
13133	743	5	2024-01-01 00:58:00
13133	54	4	2024-01-01 00:59:00
13133	360	4	2024-01-01 01:00:00
13133	633	5	2024-01-01 01:01:00
13133	4	4	2024-01-01 01:02:00
13133	189	4	2024-01-01 01:04:00
13133	2	5	2024-01-01 01:06:00
13133	37	3	2024-01-01 01:07:00
13133	7	4	2024-01-01 01:08:00
13133	28	3	2024-01-01 01:09:00
13133	18	5	2024-01-01 01:10:00
13133	33	4	2024-01-01 01:11:00
13133	19	4	2024-01-01 01:12:00
13133	158	4	2024-01-01 01:13:00
13133	85	4	2024-01-01 01:14:00
13133	321	3	2024-01-01 01:15:00
13133	23	5	2024-01-01 01:16:00
13133	90	3	2024-01-01 01:17:00
13133	62	5	2024-01-01 01:18:00
13133	50	5	2024-01-01 01:19:00
13133	89	4	2024-01-01 01:20:00
13133	205	3	2024-01-01 01:21:00
13133	283	4	2024-01-01 01:22:00
13133	335	4	2024-01-01 01:23:00
13133	373	5	2024-01-01 01:24:00
13133	416	5	2024-01-01 01:25:00
13133	184	4	2024-01-01 01:26:00
13133	278	5	2024-01-01 01:27:00
13226	13	3	2024-01-01 00:00:00
13226	48	3	2024-01-01 00:01:00
13226	75	4	2024-01-01 00:02:00
13226	78	4	2024-01-01 00:03:00
13226	228	4	2024-01-01 00:04:00
13226	310	5	2024-01-01 00:05:00
13226	156	5	2024-01-01 00:07:00
13226	906	4	2024-01-01 00:08:00
13226	217	4	2024-01-01 00:09:00
13226	16	5	2024-01-01 00:10:00
13226	9	4	2024-01-01 00:11:00
13226	98	4	2024-01-01 00:12:00
13226	140	4	2024-01-01 00:13:00
13226	123	5	2024-01-01 00:14:00
13226	538	5	2024-01-01 00:16:00
13226	195	5	2024-01-01 00:17:00
13226	657	4	2024-01-01 00:19:00
13226	930	3	2024-01-01 00:21:00
13226	193	3	2024-01-01 00:22:00
13226	24	4	2024-01-01 00:23:00
13226	27	4	2024-01-01 00:24:00
13226	25	4	2024-01-01 00:25:00
13226	620	5	2024-01-01 00:26:00
13226	21	4	2024-01-01 00:27:00
13226	225	4	2024-01-01 00:28:00
13226	642	3	2024-01-01 00:29:00
13226	142	5	2024-01-01 00:30:00
13226	424	4	2024-01-01 00:31:00
13226	186	3	2024-01-01 00:32:00
13226	311	5	2024-01-01 00:33:00
13226	46	4	2024-01-01 00:35:00
13226	64	4	2024-01-01 00:36:00
13226	67	4	2024-01-01 00:37:00
13226	18	4	2024-01-01 00:38:00
13226	23	4	2024-01-01 00:39:00
13226	31	4	2024-01-01 00:40:00
13226	212	3	2024-01-01 00:41:00
13226	201	3	2024-01-01 00:42:00
13226	407	4	2024-01-01 00:44:00
13226	132	4	2024-01-01 00:45:00
13226	273	4	2024-01-01 00:46:00
13226	378	5	2024-01-01 00:47:00
13226	550	3	2024-01-01 00:48:00
13226	948	4	2024-01-01 00:49:00
13226	882	4	2024-01-01 00:50:00
13226	440	4	2024-01-01 00:51:00
13226	291	5	2024-01-01 01:02:00
13226	338	4	2024-01-01 01:03:00
13226	281	4	2024-01-01 01:15:00
13726	31	4	2024-01-01 00:03:00
13726	11	4	2024-01-01 00:07:00
13726	170	4	2024-01-01 00:08:00
13726	145	4	2024-01-01 00:09:00
13726	64	4	2024-01-01 00:31:00
13726	882	4	2024-01-01 00:37:00
13726	437	4	2024-01-01 00:39:00
13726	47	4	2024-01-01 00:40:00
13726	16	4	2024-01-01 00:45:00
13726	768	4	2024-01-01 00:46:00
13726	811	4	2024-01-01 00:47:00
13726	1	3	2024-01-01 00:48:00
13726	123	5	2024-01-01 00:49:00
13726	521	4	2024-01-01 00:50:00
13726	227	4	2024-01-01 00:51:00
13726	596	4	2024-01-01 00:53:00
13726	26	4	2024-01-01 01:02:00
13726	9	4	2024-01-01 01:03:00
13726	222	4	2024-01-01 01:04:00
13726	86	4	2024-01-01 01:05:00
13726	1176	3	2024-01-01 01:06:00
14803	4	5	2024-01-01 00:00:00
14803	65	4	2024-01-01 00:01:00
14803	109	4	2024-01-01 00:02:00
14803	26	3	2024-01-01 00:03:00
14803	72	5	2024-01-01 00:04:00
14803	86	4	2024-01-01 00:05:00
14803	209	3	2024-01-01 00:06:00
14803	84	4	2024-01-01 00:07:00
14803	288	5	2024-01-01 00:08:00
14803	2	4	2024-01-01 00:09:00
14803	7	5	2024-01-01 00:10:00
14803	19	5	2024-01-01 00:11:00
14803	55	4	2024-01-01 00:12:00
14803	48	4	2024-01-01 00:13:00
14803	70	5	2024-01-01 00:14:00
14803	126	5	2024-01-01 00:15:00
14803	276	4	2024-01-01 00:16:00
14803	400	3	2024-01-01 00:17:00
14803	25	4	2024-01-01 00:18:00
14803	18	4	2024-01-01 00:19:00
14803	24	4	2024-01-01 00:20:00
14803	27	4	2024-01-01 00:21:00
14803	21	4	2024-01-01 00:22:00
14803	23	4	2024-01-01 00:23:00
14803	298	5	2024-01-01 00:26:00
14803	432	4	2024-01-01 00:27:00
14803	897	4	2024-01-01 00:28:00
14803	503	5	2024-01-01 00:29:00
14803	693	4	2024-01-01 00:30:00
14803	104	5	2024-01-01 00:31:00
14803	1003	4	2024-01-01 00:32:00
14803	239	4	2024-01-01 00:33:00
14803	929	4	2024-01-01 00:34:00
14803	191	4	2024-01-01 00:35:00
14803	168	5	2024-01-01 00:37:00
14803	176	5	2024-01-01 00:38:00
14803	232	4	2024-01-01 00:39:00
14803	731	5	2024-01-01 00:40:00
14803	243	4	2024-01-01 00:41:00
14803	305	5	2024-01-01 00:42:00
14803	237	5	2024-01-01 00:43:00
14803	349	5	2024-01-01 00:44:00
14803	556	4	2024-01-01 00:45:00
14803	553	4	2024-01-01 00:46:00
14803	578	5	2024-01-01 00:47:00
14803	609	3	2024-01-01 00:48:00
14803	675	4	2024-01-01 00:49:00
14803	865	5	2024-01-01 00:50:00
14803	967	3	2024-01-01 00:51:00
14803	703	3	2024-01-01 00:52:00
14803	1123	5	2024-01-01 00:53:00
14803	915	3	2024-01-01 00:54:00
14803	1208	4	2024-01-01 00:55:00
14893	281	4	2024-01-01 00:00:00
14893	227	5	2024-01-01 00:01:00
14893	343	5	2024-01-01 00:02:00
14893	596	5	2024-01-01 00:03:00
14893	473	5	2024-01-01 00:04:00
14893	1037	5	2024-01-01 00:05:00
14893	833	5	2024-01-01 00:06:00
14893	1057	5	2024-01-01 00:08:00
14893	963	5	2024-01-01 00:11:00
14893	1245	5	2024-01-01 00:12:00
14893	123	5	2024-01-01 00:33:00
14893	237	3	2024-01-01 00:35:00
14893	200	5	2024-01-01 00:37:00
14893	731	5	2024-01-01 00:39:00
14893	866	5	2024-01-01 00:40:00
14893	982	5	2024-01-01 00:42:00
14893	59	5	2024-01-01 00:46:00
14893	679	5	2024-01-01 00:47:00
14893	601	5	2024-01-01 00:48:00
14893	545	5	2024-01-01 00:49:00
14893	364	5	2024-01-01 00:50:00
14893	544	5	2024-01-01 00:51:00
14893	87	5	2024-01-01 00:52:00
14893	512	5	2024-01-01 00:54:00
14893	271	4	2024-01-01 00:55:00
14893	321	5	2024-01-01 00:56:00
14893	1373	5	2024-01-01 00:57:00
15388	50	4	2024-01-01 00:00:00
15388	5	3	2024-01-01 00:01:00
15388	4	3	2024-01-01 00:03:00
15388	32	4	2024-01-01 00:04:00
15388	79	5	2024-01-01 00:05:00
15388	29	5	2024-01-01 00:07:00
15388	7	5	2024-01-01 00:10:00
15388	2	5	2024-01-01 00:11:00
15388	19	5	2024-01-01 00:12:00
15388	10	4	2024-01-01 00:14:00
15388	66	3	2024-01-01 00:15:00
15388	89	4	2024-01-01 00:16:00
15388	70	5	2024-01-01 00:19:00
15388	136	3	2024-01-01 00:20:00
15388	310	4	2024-01-01 00:21:00
15388	21	4	2024-01-01 00:31:00
15388	23	5	2024-01-01 00:32:00
15388	18	4	2024-01-01 00:33:00
15388	399	5	2024-01-01 00:34:00
15388	25	5	2024-01-01 00:35:00
15388	24	5	2024-01-01 00:36:00
15388	27	5	2024-01-01 00:37:00
15388	41	5	2024-01-01 00:41:00
15388	151	5	2024-01-01 00:42:00
15388	214	5	2024-01-01 00:43:00
15388	159	5	2024-01-01 00:44:00
15388	175	5	2024-01-01 00:45:00
15388	163	5	2024-01-01 00:46:00
15388	223	4	2024-01-01 00:47:00
15388	918	4	2024-01-01 00:48:00
15388	1	5	2024-01-01 00:54:00
15388	39	4	2024-01-01 00:55:00
15388	17	5	2024-01-01 00:56:00
15388	20	5	2024-01-01 00:57:00
15729	130	4	2024-01-01 00:02:00
15729	233	5	2024-01-01 00:03:00
15729	317	4	2024-01-01 00:04:00
15729	83	3	2024-01-01 00:05:00
15729	54	3	2024-01-01 00:07:00
15729	121	3	2024-01-01 00:08:00
15729	597	3	2024-01-01 00:09:00
15729	177	3	2024-01-01 00:10:00
15729	4	5	2024-01-01 00:11:00
15729	335	5	2024-01-01 00:12:00
15729	545	5	2024-01-01 00:13:00
15729	63	4	2024-01-01 00:14:00
15729	119	5	2024-01-01 00:16:00
15729	94	5	2024-01-01 00:17:00
15729	43	5	2024-01-01 00:18:00
15729	42	3	2024-01-01 00:19:00
15729	19	5	2024-01-01 00:20:00
15729	115	5	2024-01-01 00:21:00
15729	65	5	2024-01-01 00:22:00
15729	28	5	2024-01-01 00:23:00
15729	7	5	2024-01-01 00:24:00
15729	50	3	2024-01-01 00:25:00
15729	5	4	2024-01-01 00:26:00
15729	8	4	2024-01-01 00:27:00
15729	14	5	2024-01-01 00:29:00
15729	550	5	2024-01-01 00:30:00
15729	48	5	2024-01-01 00:31:00
15729	360	4	2024-01-01 00:35:00
15729	883	4	2024-01-01 00:36:00
15729	72	4	2024-01-01 00:38:00
15729	168	5	2024-01-01 00:39:00
15729	176	5	2024-01-01 00:40:00
15729	243	4	2024-01-01 00:41:00
15729	232	4	2024-01-01 00:42:00
15729	739	4	2024-01-01 00:43:00
15729	305	3	2024-01-01 00:44:00
15729	237	3	2024-01-01 00:45:00
15729	612	5	2024-01-01 00:46:00
