user_id,book_id,rating
3021,20,4
3021,17,4
3021,98,4
3021,140,4
3021,2953,4
3021,3195,3
3021,184,4
3021,1136,5
3021,338,5
3021,82,4
3021,941,4
3021,38,4
3021,230,3
3021,122,2
3021,24,5
3021,21,5
3021,35,4
8890,6880,4
5102,9715,5
1640,4986,4
1640,1221,3
6144,7761,4
3021,1970,3
3021,46,3
3021,985,3
1640,3416,3
1640,336,3
13226,13,3
13226,48,3
13226,75,4
13226,78,4
13226,228,4
13226,310,5
13226,741,3
13226,156,5
1640,3455,2
1640,3162,3
1640,40,5
5102,743,5
1640,67,5
5102,8355,4
3021,216,4
3021,208,2
1640,7733,4
8890,4684,3
1640,2633,3
1640,5966,3
13226,906,4
5102,3156,4
13226,217,4
13226,16,5
13226,9,4
13226,98,4
13226,140,4
13226,123,5
13226,2066,4
13226,538,5
13226,195,5
13226,2000,3
13226,657,4
13226,694,4
13226,930,3
13226,193,3
13226,24,4
13226,27,4
13226,25,4
13226,620,5
13226,21,4
13226,225,4
13226,642,3
13226,142,5
13226,424,4
13226,186,3
13226,311,5
13226,1961,4
13226,46,4
13226,64,4
13226,67,4
13226,18,4
13226,23,4
13226,31,4
13226,212,3
13226,201,3
13226,1655,4
13226,407,4
13226,132,4
13226,273,4
13226,378,5
13226,550,3
13226,948,4
13226,882,4
13226,440,4
13226,5743,5
13226,5705,4
13226,4905,4
13226,7544,4
13226,9440,4
13226,8386,4
13226,9454,4
13226,2666,4
13226,5876,4
13226,8727,4
13226,291,5
13226,338,4
13226,1711,4
13226,1913,4
13226,1713,4
13226,3016,4
13226,2610,4
13226,3998,4
13226,3516,4
13226,5696,4
13226,8816,4
13226,6943,4
13226,7473,4
13226,281,4
13226,227,4
13226,343,3
13226,596,3
13226,833,4
13226,1573,3
13226,1407,3
13226,1301,4
13226,6955,4
13226,5839,4
13226,7851,4
13226,3925,5
13226,6908,5
13226,1100,4
13226,3841,5
13226,2827,4
13226,3533,4
13226,6276,4
13226,6975,4
13226,6069,4
13226,465,4
13226,1748,4
13226,1879,4
13226,476,5
13226,2015,4
13226,5292,4
13226,1072,4
13226,5766,4
13226,860,5
13226,1752,5
13226,2188,4
13226,2085,4
13226,515,5
13226,2939,4
13226,3216,4
13226,4544,5
13226,4520,4
13226,2967,4
5102,2736,3
6144,2030,2
6144,973,2
6144,9625,2
1640,2991,4
1640,1149,4
1640,1052,5
1640,1103,4
5102,3036,4
9178,8212,3
8851,46,4
4235,1833,5
5102,338,5
1640,2354,3
1640,414,4
1640,2883,3
1640,791,3
13726,1100,5
13726,3533,4
13726,9144,5
13726,31,4
13726,2671,4
13726,1649,4
13726,6383,5
13726,11,4
13726,170,4
13726,145,4
13726,1138,4
13726,2055,3
13726,3277,4
13726,4636,4
13726,5758,3
13726,5121,4
13726,5781,3
13726,8431,3
13726,7158,3
13726,3050,3
13726,2920,4
13726,3214,4
13726,1358,3
13726,2429,3
13726,1600,3
13726,2121,4
13726,2827,4
13726,6975,4
13726,6069,4
13726,8399,4
13726,3971,4
13726,64,4
13726,1052,3
13726,1532,3
13726,4133,4
13726,5162,4
7041,70,4
7041,1035,4
7041,3679,5
7041,753,5
7041,2110,5
7041,3932,5
7041,4061,5
7041,4739,5
5102,147,5
5102,208,4
5102,457,4
5102,3195,4
1640,4846,3
13726,3741,4
13726,882,4
13726,1564,3
9178,2304,3
5102,39,5
14803,4,5
14803,65,4
14803,109,4
14803,26,3
14803,72,5
14803,86,4
14803,209,3
14803,84,4
14803,288,5
14803,2,4
14803,7,5
14803,19,5
14803,55,4
14803,48,4
14803,70,5
14803,126,5
14803,276,4
14803,400,3
14803,25,4
14803,18,4
14803,24,4
14803,27,4
14803,21,4
14803,23,4
14803,1392,5
14803,3598,5
13226,4164,4
4235,160,5
8851,968,4
8851,7738,4
8851,3123,4
4235,3221,4
1640,8972,3
1640,6784,5
6144,2138,4
6144,521,4
6144,9227,3
6144,5619,3
5102,3823,3
5102,372,5
1640,3921,2
5102,7144,3
4235,1238,3
13226,613,4
13226,697,4
13226,2704,4
7041,39,3
15388,50,4
15388,5,3
15388,8,2
15388,4,3
15388,32,4
15388,79,5
15388,58,2
15388,29,5
15388,72,2
15388,398,1
15388,7,5
15388,2,5
15388,19,5
15388,3,1
15388,10,4
15388,66,3
15388,89,4
15388,55,2
15388,54,2
15388,70,5
15388,136,3
15388,310,4
15388,3522,4
15388,4340,4
15388,3875,4
15388,5744,4
15388,5533,4
15388,4156,2
15388,8476,2
15388,8082,2
15388,9583,2
15388,21,4
15388,23,5
15388,18,4
15388,399,5
15388,25,5
15388,24,5
15388,27,5
15388,4125,4
15388,3052,4
15388,3350,4
15388,41,5
15388,151,5
15388,214,5
15388,159,5
15388,175,5
15388,163,5
15388,223,4
15388,918,4
15388,1137,4
15388,1172,4
15388,1397,4
15388,1764,3
15388,3339,2
15388,1,5
15388,39,4
15388,17,5
15388,20,5
15388,197,5
15388,527,5
15388,563,3
15388,558,4
15388,631,4
15388,624,5
15388,748,3
15388,724,4
15388,652,5
15388,871,2
15388,1201,5
15388,2430,3
15388,5044,3
15388,5499,3
15388,6534,3
15388,880,4
15388,1227,4
15388,1251,4
15388,2996,4
15388,91,3
15388,259,3
15388,309,4
15388,51,4
15388,134,4
15388,153,4
15388,1070,4
15388,1945,4
15388,1946,4
15388,1891,5
15388,1901,5
15388,2591,3
15388,5912,3
15388,492,3
15388,760,5
15388,838,2
15388,1646,4
15388,2312,4
15388,2564,5
15388,747,3
15388,1350,5
15388,1259,5
15388,1840,3
15388,3215,5
15388,2317,4
15388,3454,2
15388,2545,3
15388,4556,3
15388,3382,3
15388,4105,4
15388,4781,3
13226,145,4
13226,170,4
5102,3724,4
13226,420,5
13226,1547,3
13226,85,5
13226,908,4
1640,6728,3
13226,6357,4
7041,3480,5
7041,110,3
15729,3046,4
15729,4822,5
15729,130,4
15729,233,5
15729,317,4
15729,83,3
15729,6787,3
15729,54,3
15729,121,3
15729,597,3
15729,177,3
15729,4,5
15729,335,5
15729,545,5
15729,63,4
15729,913,4
15729,119,5
15729,94,5
15729,43,5
15729,42,3
15729,19,5
15729,115,5
15729,65,5
15729,28,5
15729,7,5
15729,50,3
15729,5,4
15729,8,4
15729,1679,3
15729,14,5
15729,550,5
15729,48,5
15729,1797,4
15729,1574,4
15729,2897,4
15729,360,4
15729,883,4
15729,3512,5
15729,72,4
15729,168,5
15729,176,5
15729,243,4
15729,232,4
15729,739,4
15729,305,3
15729,237,3
15729,612,5
15729,488,3
15729,725,4
15729,806,4
15729,556,4
15729,675,4
15729,670,4
15729,578,3
15729,936,4
15729,953,4
15729,705,4
15729,1053,3
15729,1261,4
15729,1139,4
15729,609,4
15729,1075,4
15729,818,4
15729,441,4
15729,1208,5
15729,967,4
15729,1576,5
15729,4524,5
15729,3127,4
5102,3238,1
5102,5959,5
5102,4975,5
5102,4831,5
15965,4,5
15965,11,5
15965,2,4
15965,7,4
15965,53,3
15965,3,2
15965,67,5
15965,18,5
15965,24,5
15965,21,4
15965,23,4
15965,4118,4
15965,6079,4
15965,6838,4
15965,859,4
15965,1412,4
15965,1832,4
15965,8318,4
5102,139,5
9178,121,4
16282,70,4
16282,126,3
16282,5310,5
16282,4753,3
16282,4726,5
16282,789,5
16282,276,5
16282,371,4
16282,400,5
16282,442,5
16282,84,2
16282,633,5
16282,637,5
16282,298,5
16282,432,5
16282,503,4
16282,2228,5
16282,4217,4
16282,1659,5
16282,6229,4
16282,65,5
16282,729,4
16282,1179,4
16282,897,4
16282,487,4
16282,2,2
16282,7,5
16282,1629,5
16282,6602,3
16282,593,5
16282,1322,5
16282,666,5
16282,232,2
16282,1608,2
16282,9,2
16282,39,2
16282,697,5
16282,283,5
4235,43,4
16282,48,5
16282,2187,4
16282,55,3
16282,13,5
16282,177,4
16282,129,5
16282,592,5
16282,498,4
16282,1561,1
16282,4284,4
16282,5009,5
16282,4015,5
16282,3139,4
16282,2982,5
16282,360,2
16282,1914,5
16282,4768,5
16282,8081,5
16282,1003,4
16282,9428,5
16282,1142,4
16282,699,5
16282,297,5
16282,3573,5
16282,5332,3
16282,2693,5
16282,2325,5
16282,1484,5
5102,3450,4
16282,1204,5
16282,3351,5
16282,2553,5
16282,5382,5
16282,3080,5
16282,6822,5
16282,3969,5
16282,9778,4
16282,6842,5
16282,8726,5
16282,4746,5
16282,2170,5
7696,1411,4
7696,778,2
7696,736,4
7696,204,4
7696,24,2
7696,18,2
7696,25,3
7696,727,3
7696,658,3
7696,2190,3
7696,315,2
7696,93,4
7696,2192,2
7696,162,3
7696,6745,3
7696,480,4
7696,407,3
7696,135,3
7696,919,2
7696,723,4
7696,457,4
7696,9839,2
7696,284,4
7696,730,3
7696,289,4
1640,9057,3
3059,10,5
3059,4,4
3059,43,5
3059,5,4
3059,48,4
3059,432,3
3059,1881,2
3059,718,2
3059,709,3
3059,456,3
3059,899,4
3059,1949,4
3059,3676,5
3059,4359,5
3059,5404,4
3059,7620,4
3059,3323,3
3059,1650,4
3059,1320,2
3059,3472,3
3059,1088,5
3059,133,3
3059,225,5
3059,129,3
3059,113,3
3059,173,2
3059,461,4
3059,829,5
3059,63,4
3059,29,4
3059,8,3
3059,42,4
3059,664,4
3059,1411,4
3059,3763,4
3059,4996,4
3059,87,5
3059,2724,4
3059,76,5
3059,71,4
3059,230,4
3059,171,5
3059,1681,4
3059,2875,3
3059,2197,4
3059,172,4
3059,451,4
3059,124,4
3059,11,5
3059,150,3
3059,378,5
3059,273,4
3059,848,4
3059,1159,5
3059,2578,4
3059,1386,3
3059,1675,3
3059,1317,4
3059,779,5
3059,9215,4
3059,901,5
3059,148,4
3059,3812,3
3059,38,4
3059,22,4
3059,697,5
3059,60,4
3059,522,3
3059,820,4
3059,494,4
3059,407,5
3059,948,4
3059,1644,2
3059,2679,3
3059,4793,4
3059,3878,3
3059,2854,5
3059,1970,3
3059,2133,3
3059,111,2
3059,333,4
3059,67,4
3059,258,4
3059,5777,4
3059,1310,5
3059,737,4
3059,5794,4
3059,5448,5
3059,45,4
3059,291,5
3059,906,4
3059,1136,4
3059,2449,3
3059,7066,3
3059,6191,4
3059,325,4
3059,46,3
3059,16,3
3059,195,3
3059,1024,3
3059,1011,4
3059,57,3
3059,268,4
3059,272,3
3059,118,4
3059,1202,4
3059,409,3
3059,1185,4
3059,3237,3
3059,8475,1
3059,3293,3
3059,3889,4
3059,2124,4
3059,6729,4
3059,1567,4
3059,654,3
3059,115,3
3059,100,4
3059,120,3
3059,47,4
3059,66,4
3059,757,4
3059,1561,4
3059,270,4
3059,311,4
3059,453,4
3059,212,4
3059,1061,4
3059,1458,4
3059,3076,4
3059,4091,4
3059,1133,4
3059,733,4
3059,704,4
3059,941,4
3059,1640,3
3059,2524,5
3059,671,3
7696,291,5
7696,1184,4
7696,323,3
7696,1705,4
7696,1167,3
7696,8916,2
7696,1642,4
7696,3511,3
7696,8039,4
1640,674,4
16282,73,2
16282,547,5
16282,972,5
16282,2569,5
16282,5192,4
16282,1354,4
16282,1320,5
16282,1650,5
16282,1717,5
16282,6662,5
16282,2158,5
16282,1953,4
16282,2361,4
16282,7090,3
16282,1178,5
16282,778,5
16282,1605,5
16282,5596,4
16282,71,4
16282,1519,5
16282,3006,5
16282,6798,5
16282,7814,5
16282,512,5
16282,97,5
16282,1555,5
16282,1862,3
16282,929,2
1418,195,5
1418,5734,5
1418,16,4
1418,98,4
1418,140,4
1418,414,4
1418,231,5
1418,180,5
1418,2089,2
1418,4796,5
1418,407,5
1418,47,5
7696,6777,3
7696,4130,4
8851,2738,4
13226,4347,4
1640,2547,3
7696,97,4
7696,243,4
7696,1132,3
7696,696,3
7696,2740,3
7696,1,3
15965,380,5
15965,430,5
15965,1500,4
15965,1282,5
15965,268,5
15965,130,4
4235,4664,3
16282,28,5
16282,26,2
16282,4,5
16282,14,4
16282,5381,5
16282,8165,2
16282,9123,5
16282,429,5
16282,7524,5
16282,9884,4
1640,2433,3
15965,1429,4
9178,128,4
9178,403,3
17139,1862,4
17139,2640,4
17139,2977,4
17139,7864,2
5102,110,3
5102,771,5
9178,3641,4
1640,16,3
15965,520,4
9178,1497,4
9178,6366,3
17916,44,5
17916,107,4
17916,907,5
17916,4959,5
17916,4172,4
17916,1930,5
17916,1966,5
17916,1680,5
17916,420,5
17916,1751,5
17916,2091,5
17916,2405,5
17916,2432,5
17916,338,4
17916,3258,5
17916,3213,4
17916,2874,5
17916,3605,4
17916,4754,3
17916,6761,4
17916,5006,4
17916,6267,4
17916,7631,4
17916,6942,4
17916,54,3
17916,84,4
17916,281,5
17916,575,5
17916,4259,5
17916,3979,4
17916,2618,4
17916,51,4
1418,409,5
1418,46,4
1418,772,3
1640,299,3
1640,37,3
1640,332,3
1640,292,3
1640,347,3
1640,542,3
1640,641,3
1640,602,3
1640,189,2
1640,488,3
17706,461,5
17706,1055,4
17706,1496,5
17706,4700,5
17706,414,5
17706,743,5
17706,3841,4
17706,38,5
17706,4152,5
17706,4276,5
17706,5337,5
17706,1237,4
17706,11,5
17706,16,5
17706,3313,5
17706,1467,5
17706,104,4
17706,653,4
17706,95,3
17706,4110,4
17706,170,4
17706,98,5
17706,94,5
17706,8532,5
17706,33,4
17706,3302,5
17706,6382,5
17706,397,5
17706,140,5
17706,137,5
17706,1731,5
17706,4067,3
17706,1995,5
17706,8087,5
17706,1356,5
17706,192,5
17706,1487,5
17706,6838,5
17706,6079,5
17706,4118,5
17706,1079,1
17706,6492,5
17706,7124,5
17706,7960,5
17706,5287,5
17706,5045,5
17706,4108,5
17706,270,4
9178,3255,3
5102,124,4
18137,10,4
18137,997,5
18137,43,5
18137,5,5
18137,270,4
18137,2499,5
18137,29,4
18137,63,4
18137,402,5
18137,1454,5
18137,48,5
18137,58,5
18137,13,3
18137,113,5
18137,293,5
18137,116,4
18137,32,5
18137,138,5
18137,71,5
18137,97,5
18137,95,4
18137,7,5
18137,125,5
18137,154,5
18137,11,5
18137,2,5
18137,159,4
18137,1259,4
18137,33,5
18137,67,4
18137,46,5
18137,16,5
18137,1,5
18137,134,5
18137,47,5
18137,457,5
18137,901,5
18137,1324,3
18137,300,3
18137,4214,3
18137,6972,3
18137,54,5
18137,585,5
18137,810,5
18137,6312,4
18137,2537,5
18137,7688,5
18137,5780,5
18137,187,4
18137,53,3
18137,51,5
18137,1726,4
18137,7927,4
18137,711,4
18137,41,5
18137,90,4
18137,1038,3
18137,369,2
18137,223,5
18137,645,4
18137,245,3
18137,707,3
18137,594,3
18137,486,5
18137,981,3
18137,1059,4
18137,5452,2
18137,747,5
18137,388,2
18137,5032,4
18137,1087,5
18137,3593,3
18137,4069,5
18137,3132,4
18137,5221,3
18137,1452,5
18137,577,4
18137,2032,2
18137,1825,4
18137,59,4
18137,356,5
18137,2007,4
18137,1465,5
18137,3613,4
18137,314,4
18137,77,4
18137,317,4
18137,1691,2
18137,127,3
18137,211,4
17706,9832,5
9178,106,5
17139,507,4
9178,8163,3
9178,2565,2
15965,1574,4
15965,8893,2
18365,468,4
18365,38,5
18365,22,4
18365,60,5
18365,16,3
18365,268,5
18365,196,2
18365,795,5
18365,68,5
18365,234,5
18365,167,5
18365,3521,5
18365,564,4
18365,88,5
18365,4577,2
18365,149,5
18365,1244,4
18365,467,5
18365,47,5
18365,4288,3
18365,2,5
18365,541,2
18365,74,5
18365,1421,5
18365,3919,4
18365,495,5
18365,322,5
18365,3195,4
18365,1,3
18365,134,1
18365,382,4
18365,197,3
18365,139,3
18365,51,1
18365,666,5
18365,282,4
18365,3849,5
18365,828,5
18365,1265,5
18365,2451,5
18365,3635,4
18365,1315,5
18365,5384,5
18365,753,4
18365,1464,5
18365,6366,4
18365,1380,5
18365,2129,4
18365,2766,5
18365,8367,5
18365,81,5
18365,101,5
18365,317,5
18365,82,5
18365,981,1
18365,36,3
15965,345,4
15965,447,3
15965,648,4
1640,421,4
18707,504,5
18707,1,5
18707,3,4
18707,2,5
18707,1137,4
18707,223,4
18707,9,3
18707,145,2
18707,832,3
18707,44,4
18707,137,5
18707,78,4
18707,156,4
18707,1612,4
18707,40,4
18707,688,4
18707,3356,5
18707,199,3
18707,4,5
18707,5,3
18707,33,3
18707,46,4
18707,31,5
18707,35,4
18707,7,4
18707,122,2
18707,53,3
18707,1550,5
18707,821,2
18707,1417,4
18707,1072,3
18707,21,4
18707,18,5
18707,24,5
18707,27,4
18707,23,4
18707,26,3
18707,76,3
18707,17,5
18707,161,4
18707,514,5
18707,25,5
18707,77,4
18707,52,4
18707,56,4
18707,219,5
18707,68,2
18707,1452,3
18707,1175,4
18707,740,5
18707,91,3
18707,1305,4
18707,1609,4
18779,753,4
18779,3,3
18779,52,3
18779,49,2
18779,56,2
18779,1464,5
18779,1077,5
18779,3395,5
18779,4494,5
18779,1199,5
18779,828,5
18779,6411,5
18779,7377,5
18779,2782,5
18779,2,5
18779,62,5
18779,122,5
18779,620,5
18779,1,5
18779,229,4
18779,205,5
18779,97,4
18779,512,5
18779,14,5
18779,28,5
18779,55,5
18779,547,3
18779,48,5
18779,100,3
18779,42,5
18779,540,5
18779,958,5
18779,2078,5
18779,29,4
18779,402,5
18779,1120,4
18779,792,5
18779,80,5
18779,93,5
18779,59,5
18779,999,5
18779,2976,5
18779,133,5
18779,572,4
18779,766,5
18779,5993,5
18779,803,3
18779,585,4
18779,810,5
18779,3651,5
18779,9161,5
18779,9245,3
18779,7110,5
18779,6378,3
18779,3917,4
18779,8158,5
18779,9730,3
18779,298,5
18779,1003,5
18779,271,5
18779,2616,5
18779,234,5
18779,37,5
18779,738,5
18779,388,5
18779,1373,5
18779,1305,5
18779,1469,5
18779,15,5
18779,4,5
18797,11,5
18797,515,5
18797,46,4
18797,291,4
18797,396,5
18797,216,4
18797,16,4
18797,170,3
18797,84,4
18797,288,5
18797,2622,3
18797,596,4
18797,628,4
18797,3240,4
18797,4533,5
18797,6790,4
18797,8984,4
18797,833,4
18797,1245,4
18797,4276,4
18797,726,3
18797,2822,3
18797,176,3
18797,1902,4
18797,2924,2
18797,5564,5
18797,4703,4
18797,2016,4
18797,7822,5
18797,670,4
18797,1150,4
18797,8067,5
18797,911,3
18797,2519,4
18797,496,3
18797,453,4
18797,3776,5
18797,357,4
18797,687,4
18797,3737,5
18797,1552,5
18797,7498,5
18797,2647,4
18797,2115,4
18797,4566,5
18797,4904,4
18797,5885,5
18797,1734,5
18797,902,4
18797,6523,4
18797,242,4
18797,2014,4
18797,86,4
18797,209,5
18797,266,4
18797,367,4
18797,281,4
18797,1826,4
18797,98,4
3021,307,4
3021,1761,3
3021,2449,3
3021,924,4
3021,106,4
3021,135,2
3021,110,3
3021,39,4
3021,165,1
3021,341,3
3021,375,4
3021,204,3
3021,361,3
3021,590,4
3021,1477,3
3021,3715,2
3021,321,3
3021,53,4
3021,345,3
3021,447,3
3021,648,3
3021,476,4
3021,515,3
3021,1150,3
3021,3945,3
3021,274,4
1640,139,3
18917,10,4
18917,4,3
18917,65,3
18917,5,3
18917,264,3
18917,225,3
18917,485,3
18917,395,2
18917,8,2
18917,42,3
18917,14,3
18917,63,3
18917,32,2
18917,28,2
18917,13,4
18917,160,3
18917,48,4
18917,55,4
18917,125,3
18917,131,2
18917,15,1
18917,133,3
18917,130,2
18917,341,3
18917,301,2
18917,531,2
18917,59,3
18917,178,3
18917,162,3
18917,255,5
18917,287,5
18917,903,5
18917,4298,3
18917,8688,3
18917,8472,3
18917,7990,3
18917,4880,3
18917,6225,3
18917,7723,3
18917,6896,4
18917,4695,3
18917,748,3
18917,197,3
18917,527,3
18917,563,3
18917,558,3
18917,631,3
18917,652,3
18917,624,3
18917,724,3
18917,871,3
18917,2,4
18917,18,4
18917,25,4
18917,24,4
18917,27,4
18917,23,4
18917,21,4
18917,62,3
18917,368,3
18917,480,3
18917,41,3
18917,151,3
18917,175,3
18917,214,3
18917,159,3
18917,1231,3
18917,3,4
18917,52,4
18917,49,4
18917,56,4
18917,73,3
18917,457,2
18917,31,3
18917,3320,4
18917,1,4
18917,36,4
18917,20,4
18917,17,4
18917,1803,3
18917,2394,3
18917,2182,3
18917,2050,3
18917,1805,3
18917,3083,3
18917,3486,3
18917,426,2
18917,605,3
18917,1007,3
18917,1701,2
18917,122,4
18917,924,3
18917,238,4
18917,46,3
18917,121,3
18917,138,2
18917,83,2
18917,268,3
18917,79,3
18917,2052,3
18917,869,5
1640,140,3
1640,98,3
1640,821,3
4235,677,4
19037,207,4
19037,3997,3
19037,169,4
19037,686,5
19037,1103,4
19037,552,4
19037,622,4
19037,420,5
19037,286,4
19037,8,3
19037,11,5
19037,13,3
19037,2,4
19037,38,5
19037,67,4
19037,64,5
19037,291,4
19037,22,5
19037,111,5
19037,16,5
19037,46,5
19037,1,5
19037,57,4
19037,136,4
19037,3,5
19037,220,5
19037,63,4
19037,230,4
19037,131,3
19037,76,4
19037,36,5
19037,1639,4
19037,4188,4
19037,29,3
19037,233,3
19037,37,4
19037,171,4
19037,336,5
19037,123,5
19037,227,4
19037,1377,5
19037,1746,4
19037,44,5
19037,43,4
19037,107,4
19037,152,4
19037,875,4
19037,683,4
19037,571,3
19037,242,5
19037,86,5
19037,266,5
19037,343,4
19037,72,5
19037,731,4
19037,833,3
19037,243,5
19037,1245,3
19037,963,3
19037,281,4
19037,1301,4
19037,305,5
19037,1419,3
19037,1260,3
19037,8012,4
19037,349,4
19037,5797,4
19037,6146,4
19037,6742,4
19037,6304,4
19037,6715,4
19037,5014,4
19037,5077,4
19037,5135,5
19037,5801,5
19037,3018,4
19037,176,2
19037,1388,4
19037,2519,4
19037,674,3
19037,1379,4
19037,1763,4
19037,596,3
19037,1037,3
19037,237,5
19037,851,5
19037,26,4
19037,3829,4
19037,1858,3
19037,2012,4
19037,2261,4
19037,2398,5
19037,2547,5
19037,2214,3
19037,2277,4
19037,2737,3
19037,2568,4
19037,2746,4
19037,3455,4
19037,2773,4
19037,2981,4
19037,3098,4
19037,3066,4
19037,2785,2
19037,4022,4
19037,4813,3
19037,3517,5
19037,4095,4
19037,3622,5
19037,3801,5
19037,4892,4
19037,1841,3
19037,2878,3
19037,5740,3
19082,625,4
19082,381,4
19082,111,5
19082,5313,5
19082,966,3
19082,1607,5
19082,1871,4
19082,882,4
19082,3671,4
19082,477,4
19082,3280,5
19082,5528,5
19082,902,5
19082,5999,4
19082,2135,4
19082,2497,5
19082,3366,5
19082,4657,4
19082,33,5
19082,16,5
19082,46,5
19082,697,4
19082,31,5
19082,1,5
19082,396,4
19082,144,4
19082,104,3
19082,65,3
19082,6954,4
19082,113,3
19082,173,3
19082,3763,4
19082,57,3
19082,115,5
19082,2994,3
19082,136,3
19082,2647,5
19082,941,4
18797,9901,4
17139,2168,4
17139,167,5
17139,2158,3
17139,785,3
17139,1972,2
17139,2730,3
17139,2242,4
17139,547,3
3021,9552,3
18707,4233,2
18707,463,4
18707,554,4
18707,712,4
18707,864,4
18707,1026,4
18707,1275,4
18707,10,5
18707,171,3
18707,230,4
18707,471,4
18707,879,4
18707,446,5
18707,455,3
18707,4977,4
18707,918,4
18707,1172,3
18707,1397,3
18707,1764,4
18707,656,4
18707,1652,4
18707,2319,4
18707,2428,4
18707,4142,4
18707,152,3
18707,686,4
18707,622,3
18707,571,3
18707,683,4
18707,552,4
18707,716,5
18707,286,3
18707,1459,2
18707,1414,2
18707,302,3
18707,3119,4
15965,9862,3
18707,1103,4
18707,138,3
18707,114,4
18707,461,3
18707,64,2
18707,1655,4
18707,22,1
18707,907,4
9178,924,3
9178,232,4
18707,667,4
18707,443,4
18707,3593,3
18707,8816,4
18707,3574,3
15729,239,5
15729,1039,4
15729,8168,5
15729,3381,5
15729,98,4
15729,270,4
15729,26,4
15729,140,4
15729,181,4
15729,1160,4
15729,512,5
1640,31,4
16282,910,3
13226,2736,3
10089,887,3
10089,718,5
10089,5700,4
10089,1544,4
10089,1571,1
10089,194,5
10089,9648,3
10089,765,5
10089,5399,5
15965,258,5
9178,471,3
18365,6,5
17139,189,5
15965,94,4
15965,233,3
1640,4583,3
20590,2069,3
20590,2075,3
20590,120,3
20590,183,4
20590,543,5
20590,1608,5
20590,1251,4
20590,418,5
20590,3473,5
20590,6052,4
20590,3967,4
20590,2050,5
20590,805,3
20590,2038,4
20590,8082,5
20590,419,5
20590,1805,5
20590,2529,3
20590,3486,4
20590,600,3
20590,5473,4
20590,9583,5
20590,2715,4
20590,1799,5
20590,4156,5
20590,9259,4
20590,4587,5
20590,3165,5
20590,51,4
20590,254,4
20590,2593,5
20590,1,5
20590,12,5
20590,632,5
20590,33,4
20590,1352,5
20590,810,4
20590,893,4
20590,803,4
20590,6622,4
20590,2099,5
20590,2851,4
20590,4179,4
20590,433,5
20590,3189,5
20590,210,5
20590,880,4
20590,415,4
20590,1140,5
20590,3115,5
20590,875,4
20590,73,5
20590,3616,5
20590,3926,5
20590,519,5
20590,394,5
20590,711,5
20590,1944,3
20590,259,4
20590,5048,3
20590,2319,3
20590,2996,5
20590,166,2
20590,187,5
20590,88,3
20590,1244,2
20590,3723,4
20590,223,5
20590,275,4
20590,2711,3
20590,1669,3
20590,2684,4
20590,2201,3
20590,500,2
20590,849,2
20590,2460,5
20590,4946,5
20590,1416,4
20590,206,5
20590,69,4
5102,7898,4
17139,249,2
17139,2441,4
17139,48,2
17139,36,4
17706,5925,5
17706,5920,5
17706,7701,5
17706,613,5
17706,417,5
17706,4627,5
17706,161,5
17706,19,5
17706,155,5
17706,7,5
17706,1,5
4235,8593,4
17139,562,4
15965,5822,3
17706,258,5
17706,1316,3
17706,2041,5
17706,3757,2
17706,31,4
17706,6377,5
17706,2259,1
17706,6439,4
17706,430,3
17706,3802,4
17706,1427,3
17706,3921,4
17706,45,4
17706,463,5
17706,63,4
17706,1757,5
17706,361,4
17706,590,3
17706,5198,4
17706,195,5
17706,35,1
17706,1208,5
17706,4524,5
17706,915,5
17706,5026,5
1640,662,4
12060,272,3
12060,544,4
12060,681,4
12060,1489,3
12060,1956,3
12060,2556,4
12060,2324,3
12060,1131,3
12060,3774,4
12060,387,4
12060,227,3
12060,329,4
12060,1255,3
17139,4367,4
16282,4978,3
13226,421,4
9178,1761,4
5102,5012,5
4235,1334,2
3021,1682,3
3021,54,3
3021,315,3
3021,665,3
3021,5254,5
3021,156,3
3021,455,3
15965,1205,4
15965,1270,4
15965,649,4
6144,208,3
6144,1,4
6144,20,4
6144,17,4
22339,1394,5
22339,1363,5
22339,1340,5
22339,1304,5
22339,2154,4
22339,2721,5
22339,3188,4
22339,16,3
22339,98,4
22339,140,3
22339,4,3
22339,1633,3
22339,1993,4
22339,2604,3
22339,898,4
22339,696,5
22339,205,4
22339,1533,3
22339,3128,2
22339,1382,5
22339,9363,3
22339,180,2
22339,92,2
22339,239,3
22339,162,1
22339,67,3
22339,11,3
22339,53,3
22339,723,3
22339,3009,4
22339,582,3
22339,9762,2
22339,97,3
7041,4796,4
17139,55,3
3455,3440,3
6144,34,3
22339,4681,4
9178,1135,3
22339,436,3
5102,8977,5
17139,2375,2
22700,771,5
22700,181,3
22700,3033,3
22700,2950,4
22700,734,4
22700,4,3
22700,5,4
22700,264,5
22700,456,4
22700,3763,2
22700,129,3
22700,198,3
22700,113,4
22700,29,5
22700,13,5
22700,530,4
22700,555,5
22700,360,5
22700,914,5
22700,910,4
22700,1584,4
22700,14,2
22700,28,2
22700,804,5
22700,773,4
22700,83,4
22700,353,4
22700,855,2
22700,714,4
22700,125,5
22700,55,5
22700,547,3
22700,1019,5
22700,1881,3
22700,503,3
22700,154,5
22700,204,3
22700,248,3
22700,839,5
22700,130,3
22700,1885,3
22700,65,5
22700,770,5
22700,401,5
22700,1521,2
22700,650,2
22700,298,4
22700,357,5
22700,715,4
22700,395,5
22700,1526,2
22700,879,5
22700,959,2
22700,402,2
