username,anime_id,anime_title,status,score,num_episodes_watched,updated_at
Aizycran,31636,Dagashi Kashi,dropped,5,2,2016-01-27T20:16:24+00:00
Aizycran,6747,Dance in the Vampire Bund,dropped,3,3,2011-04-25T20:39:42+00:00
Aizycran,29976,Dance with Devils,dropped,0,1,2016-07-02T21:10:39+00:00
Aizycran,16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,dropped,0,1,2013-07-13T14:18:13+00:00
Aizycran,29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,dropped,5,4,2015-04-25T20:15:50+00:00
Aizycran,32494,Days,dropped,5,2,2016-07-26T18:28:33+00:00
Aizycran,38731,Diamond no Ace: Act II,dropped,8,45,2023-01-19T10:11:14+00:00
Aizycran,31163,Dimension W,dropped,0,4,2016-02-21T00:51:22+00:00
Aizycran,37982,Domestic na Kanojo,dropped,2,2,2019-03-18T19:56:00+00:00
Aizycran,6033,Dragon Ball Kai,dropped,5,60,2013-02-08T19:41:48+00:00
Aizycran,23333,DRAMAtical Murder,dropped,2,3,2014-07-31T15:22:55+00:00
Aizycran,31339,Drifters,dropped,0,1,2019-07-10T17:32:47+00:00
Aizycran,4789,ef: A Tale of Melodies.,dropped,0,2,2013-02-08T19:45:00+00:00
Aizycran,2924,ef: A Tale of Memories.,dropped,0,2,2013-02-08T19:44:16+00:00
Aizycran,15,Eyeshield 21,dropped,6,9,2018-05-09T20:00:34+00:00
Aizycran,6702,Fairy Tail,dropped,5,56,2014-05-18T13:05:57+00:00
Aizycran,34662,Fate/Apocrypha,dropped,0,1,2017-12-19T22:43:21+00:00
Aizycran,227,FLCL,dropped,0,1,2013-05-02T20:45:16+00:00
Aizycran,18507,Free!,dropped,4,2,2014-05-18T13:07:01+00:00
Aizycran,33222,Fudanshi Koukou Seikatsu,dropped,0,1,2016-07-08T19:12:06+00:00
Aizycran,71,Full Metal Panic!,dropped,0,4,2018-09-08T18:19:25+00:00
Aizycran,49709,Fumetsu no Anata e Season 2,dropped,0,3,2023-05-28T21:27:44+00:00
Aizycran,4189,Fuyu no Sonata,dropped,4,2,2014-06-01T09:02:50+00:00
Aizycran,25183,Gangsta.,dropped,6,7,2015-12-10T20:10:32+00:00
Aizycran,18229,Gatchaman Crowds,dropped,0,1,2016-07-02T21:10:11+00:00
Aizycran,17651,Genei wo Kakeru Taiyou,dropped,0,2,2013-07-14T17:47:06+00:00
Aizycran,5155,Genji Monogatari Sennenki,dropped,0,3,2013-02-08T19:46:10+00:00
Aizycran,1571,Ghost Hunt,dropped,4,2,2014-05-18T13:13:15+00:00
Aizycran,16918,Gin no Saji,dropped,5,6,2014-05-18T13:06:33+00:00
Aizycran,39486,Gintama: The Final,plan_to_watch,0,0,2022-11-16T22:08:46+00:00
Aizycran,21431,Gokukoku no Brynhildr,dropped,4,2,2014-05-24T19:38:32+00:00
Aizycran,37105,Grand Blue,dropped,0,1,2018-08-10T18:35:21+00:00
Aizycran,40052,Great Pretender,dropped,6,5,2023-01-26T13:37:06+00:00
Aizycran,245,Great Teacher Onizuka,dropped,0,1,2014-09-20T09:48:12+00:00
Aizycran,23251,Gugure! Kokkuri-san,dropped,0,1,2014-11-21T21:28:13+00:00
Aizycran,10793,Guilty Crown,dropped,0,1,2017-09-06T16:18:20+00:00
Aizycran,387,Haibane Renmei,dropped,0,1,2013-02-08T19:46:19+00:00
Aizycran,20689,Hamatora The Animation,dropped,0,1,2014-08-14T09:44:36+00:00
Aizycran,5835,Hanasakeru Seishounen,dropped,4,3,2011-04-24T12:44:57+00:00
Aizycran,1592,Hataraki Man,dropped,0,1,2013-02-08T19:45:21+00:00
Aizycran,15809,Hataraku Maou-sama!,dropped,5,3,2013-05-02T20:30:55+00:00
Aizycran,37141,Hataraku Saibou,dropped,0,1,2019-03-18T19:57:50+00:00
Aizycran,3298,Hatenkou Yuugi,dropped,0,1,2013-05-02T20:45:49+00:00
Aizycran,5150,Hatsukoi Limited.,dropped,3,2,2011-04-25T20:41:59+00:00
Aizycran,31109,Hatsukoi Monster,dropped,5,4,2017-06-16T20:25:59+00:00
Aizycran,270,Hellsing,dropped,0,1,2013-02-08T19:46:01+00:00
Aizycran,4334,Heroman,dropped,4,1,2011-04-24T12:58:20+00:00
Aizycran,27989,Hibike! Euphonium,on_hold,0,3,2020-02-14T15:37:45+00:00
Aizycran,5630,Higashi no Eden,dropped,5,2,2014-06-01T09:02:10+00:00
Aizycran,11135,Hybrid Child,dropped,5,1,2015-08-06T20:24:19+00:00
Aizycran,46569,Jigokuraku,dropped,0,2,2023-06-12T13:01:51+00:00
Aizycran,34565,Jikan no Shihaisha,dropped,0,1,2017-09-06T16:18:35+00:00
Aizycran,40748,Jujutsu Kaisen,dropped,0,3,2023-08-26T17:56:14+00:00
Aizycran,590,Kage kara Mamoru!,dropped,5,3,2012-03-31T15:31:09+00:00
Aizycran,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,dropped,0,2,2019-04-02T19:29:50+00:00
Aizycran,3701,Kaiba,dropped,0,1,2013-05-02T20:46:40+00:00
Aizycran,16009,Kamisama no Inai Nichiyoubi,dropped,4,7,2014-05-18T13:08:42+00:00
Aizycran,37965,Kaze ga Tsuyoku Fuiteiru,on_hold,0,1,2020-02-14T15:37:11+00:00
Aizycran,33,Kenpuu Denki Berserk,dropped,0,1,2013-05-02T20:44:24+00:00
Aizycran,18679,Kill la Kill,dropped,3,2,2014-05-18T13:06:43+00:00
Aizycran,12031,Kingdom,dropped,0,7,2023-02-08T07:31:17+00:00
Aizycran,31798,Kiznaiver,dropped,0,2,2016-06-08T21:49:08+00:00
Aizycran,237,Koukyoushihen Eureka Seven,dropped,0,1,2013-02-08T19:45:30+00:00
Aizycran,34712,Kujira no Kora wa Sajou ni Utau,dropped,0,3,2017-12-31T15:21:31+00:00
Aizycran,3358,Kure-nai,dropped,0,1,2013-02-08T19:44:42+00:00
Aizycran,54492,Kusuriya no Hitorigoto,dropped,5,13,2024-06-10T12:16:02+00:00
Aizycran,32949,Kuzu no Honkai,dropped,5,6,2017-06-20T20:16:00+00:00
Aizycran,28423,Kyoukai no Rinne,dropped,5,8,2015-12-30T16:11:25+00:00
Aizycran,19703,Kyousou Giga (TV),dropped,5,3,2014-06-06T17:31:19+00:00
Aizycran,97,Last Exile,dropped,0,1,2013-02-08T19:43:59+00:00
Aizycran,48502,Liu Yao,plan_to_watch,0,0,2023-01-25T14:22:07+00:00
Aizycran,17265,Log Horizon,dropped,4,1,2014-05-18T13:07:07+00:00
Aizycran,41084,Made in Abyss: Retsujitsu no Ougonkyou,plan_to_watch,0,0,2022-11-15T22:45:40+00:00
Aizycran,22097,Magi: Sinbad no Bouken,dropped,5,1,2014-08-07T15:30:48+00:00
Aizycran,25517,Magic Kaito 1412,dropped,4,6,2015-12-30T16:11:07+00:00
Aizycran,76,Mahou Shoujo Lyrical Nanoha,dropped,4,5,2012-03-31T15:31:31+00:00
Aizycran,872,Mahou Shoujo-tai Arusu,dropped,0,1,2013-05-02T20:46:52+00:00
Aizycran,35062,Mahoutsukai no Yome,dropped,5,10,2017-12-19T22:42:45+00:00
Aizycran,1842,Major S3,dropped,0,9,2015-08-23T21:26:14+00:00
Aizycran,16890,Makai Ouji: Devils and Realist,dropped,1,1,2014-05-18T13:18:01+00:00
Aizycran,30705,Makura no Danshi,dropped,2,1,2015-08-06T20:23:50+00:00
Aizycran,37964,Mayonaka no Occult Koumuin,dropped,5,3,2019-05-14T19:48:20+00:00
Aizycran,35828,Miira no Kaikata,dropped,0,1,2018-08-10T18:41:57+00:00
Aizycran,47794,MILGЯAM,dropped,0,5,2023-01-26T14:04:23+00:00
Aizycran,7627,Mitsudomoe,dropped,2,3,2011-04-24T17:42:09+00:00
Aizycran,32182,Mob Psycho 100,dropped,0,1,2016-07-18T19:04:36+00:00
Aizycran,19,Monster,dropped,0,2,2013-05-02T20:47:48+00:00
Aizycran,4879,Mouryou no Hako,dropped,0,2,2013-02-08T19:43:35+00:00
Aizycran,23755,Nanatsu no Taizai,dropped,5,8,2016-02-06T19:17:02+00:00
Aizycran,1735,Naruto: Shippuuden,dropped,7,362,2015-07-03T11:41:20+00:00
Aizycran,5597,Natsu no Arashi!,dropped,4,2,2013-02-08T19:42:04+00:00
Aizycran,55823,Natsume Yuujinchou Shichi,plan_to_watch,0,0,2023-07-02T17:53:41+00:00
Aizycran,36038,Net-juu no Susume,dropped,0,2,2017-12-31T13:41:04+00:00
Aizycran,1210,NHK ni Youkoso!,dropped,0,6,2016-07-22T19:15:58+00:00
Aizycran,18897,Nisekoi,dropped,4,3,2014-05-31T17:35:39+00:00
Aizycran,19815,No Game No Life,dropped,1,2,2014-05-18T13:17:53+00:00
Aizycran,584,Noein: Mou Hitori no Kimi e,dropped,0,2,2013-02-08T19:44:51+00:00
Aizycran,31848,Ojisan to Marshmallow,dropped,0,1,2016-01-09T21:08:04+00:00
Aizycran,5040,One Outs,dropped,5,4,2014-05-18T13:10:44+00:00
Aizycran,21,One Piece,dropped,6,336,2017-12-29T19:58:21+00:00
Aizycran,7769,Ookami-san to Shichinin no Nakama-tachi,dropped,5,0,2011-04-22T14:03:17+00:00
Aizycran,7079,Ookamikakushi,dropped,4,3,2011-04-24T13:01:03+00:00
Aizycran,32729,Orange,dropped,4,11,2017-06-20T20:16:44+00:00
Aizycran,28297,Ore Monogatari!!,dropped,5,4,2017-09-29T22:59:17+00:00
Aizycran,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,dropped,5,2,2011-04-21T22:43:34+00:00
Aizycran,31174,Osomatsu-san,dropped,0,2,2016-06-10T19:31:58+00:00
Aizycran,525,Otogizoushi,dropped,0,1,2013-05-02T20:47:56+00:00
Aizycran,34262,Oushitsu Kyoushi Heine,dropped,2,1,2017-07-21T19:55:15+00:00
Aizycran,2112,Over Drive,dropped,0,1,2013-05-02T20:48:03+00:00
Aizycran,29803,Overlord,dropped,0,1,2015-07-09T21:32:49+00:00
Aizycran,8795,Panty & Stocking with Garterbelt,dropped,2,1,2011-04-24T17:43:39+00:00
Aizycran,37522,Pet,dropped,0,2,2023-01-27T14:47:13+00:00
Aizycran,5682,Phantom: Requiem for the Phantom,dropped,5,0,2011-04-22T14:06:59+00:00
Aizycran,22135,Ping Pong the Animation,dropped,0,1,2015-08-30T17:01:18+00:00
Aizycran,31559,Prince of Stride: Alternative,dropped,0,1,2016-02-04T17:13:27+00:00
Aizycran,1538,Pumpkin Scissors,dropped,0,1,2013-02-08T19:44:33+00:00
Aizycran,28619,Ranpo Kitan: Game of Laplace,dropped,0,1,2015-07-15T19:42:35+00:00
Aizycran,31240,Re:Zero kara Hajimeru Isekai Seikatsu,dropped,5,7,2016-06-30T22:39:17+00:00
Aizycran,28497,Rokka no Yuusha,dropped,0,1,2015-07-09T21:34:44+00:00
Aizycran,18041,Rozen Maiden (2013),dropped,0,1,2013-07-13T20:43:42+00:00
Aizycran,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,dropped,0,2,2013-05-02T20:49:45+00:00
Aizycran,1254,Saint Seiya,dropped,5,4,2014-05-18T13:10:31+00:00
Aizycran,32542,Sakamoto desu ga?,dropped,0,1,2016-05-04T13:38:19+00:00
Aizycran,5671,Saki,dropped,4,1,2011-04-24T13:02:19+00:00
Aizycran,7588,Saraiya Goyou,dropped,0,3,2013-02-08T19:46:58+00:00
Aizycran,35994,Satsuriku no Tenshi,dropped,5,3,2018-08-14T19:14:06+00:00
Aizycran,167,Scrapped Princess,dropped,0,1,2013-05-02T20:48:33+00:00
Aizycran,6974,Seikimatsu Occult Gakuin,dropped,4,2,2011-04-24T13:02:46+00:00
Aizycran,5909,Seitokai no Ichizon,dropped,4,3,2011-04-24T13:03:14+00:00
Aizycran,8675,Seitokai Yakuindomo,dropped,4,2,2011-04-24T13:04:02+00:00
Aizycran,22273,Selector Infected WIXOSS,dropped,4,4,2014-05-18T13:08:03+00:00
Aizycran,5355,Sengoku Basara,dropped,5,5,2014-05-18T13:10:24+00:00
Aizycran,5507,Senjou no Valkyria,dropped,5,0,2013-05-02T20:48:56+00:00
Aizycran,6973,Senkou no Night Raid,dropped,5,2,2011-04-21T22:42:49+00:00
Aizycran,43439,Shadows House,dropped,0,2,2023-05-03T09:59:37+00:00
Aizycran,23273,Shigatsu wa Kimi no Uso,dropped,0,1,2016-07-22T19:15:07+00:00
Aizycran,11813,Shijou Saikyou no Deshi Kenichi OVA,dropped,3,3,2013-08-22T20:15:46+00:00
Aizycran,11371,Shin Tennis no Oujisama,dropped,5,5,2014-05-18T13:10:15+00:00
Aizycran,16498,Shingeki no Kyojin,dropped,2,10,2014-06-01T08:53:44+00:00
Aizycran,7662,Shinrei Tantei Yakumo,dropped,4,4,2011-04-24T12:39:27+00:00
Aizycran,13125,Shinsekai yori,dropped,4,8,2014-05-18T13:06:53+00:00
Aizycran,25835,Shirobako,dropped,0,4,2019-03-18T19:57:40+00:00
Aizycran,28735,Shouwa Genroku Rakugo Shinjuu,dropped,0,3,2016-02-28T14:22:17+00:00
Aizycran,2923,Shugo Chara!,dropped,0,1,2013-05-02T20:49:49+00:00
Aizycran,37569,Sirius,dropped,0,5,2018-09-06T17:11:20+00:00
Aizycran,9863,SKET Dance,dropped,5,28,2014-06-01T09:01:58+00:00
Aizycran,534,Slayers,dropped,0,1,2013-02-08T19:44:24+00:00
Aizycran,32105,Sousei no Onmyouji,dropped,0,2,2016-05-03T12:13:41+00:00
Aizycran,52991,Sousou no Frieren,plan_to_watch,0,0,2023-12-29T15:54:39+00:00
Aizycran,50265,Spy x Family,dropped,6,5,2023-01-26T13:42:04+00:00
Aizycran,8934,Star Driver: Kagayaki no Takuto,dropped,5,0,2011-04-22T14:07:29+00:00
Aizycran,9253,Steins;Gate,dropped,5,7,2013-05-02T20:50:04+00:00
Aizycran,855,Strawberry Panic,dropped,5,4,2014-05-18T13:10:47+00:00
Aizycran,31680,Super Lovers,dropped,5,4,2016-05-19T18:47:33+00:00
Aizycran,29758,Taboo Tattoo,dropped,0,1,2016-07-08T19:12:36+00:00
Aizycran,32093,Tanaka-kun wa Itsumo Kedaruge,dropped,0,1,2016-07-08T19:13:44+00:00
Aizycran,6758,Tatakau Shisho: The Book of Bantorra,dropped,4,2,2011-04-24T13:04:32+00:00
Aizycran,8022,Tegamibachi Gakuen,dropped,6,8,2017-09-29T22:52:13+00:00
Aizycran,944,The Third: Aoi Hitomi no Shoujo,dropped,5,7,2012-03-31T15:27:54+00:00
Aizycran,1860,Tokyo Majin Gakuen Kenpuuchou: Tou,dropped,3,3,2012-03-31T15:28:08+00:00
Aizycran,42249,Tokyo Revengers,dropped,5,10,2023-05-03T09:58:47+00:00
Aizycran,175,Tokyo Underground,dropped,5,3,2013-05-02T20:50:52+00:00
Aizycran,18139,Tonari no Seki-kun,dropped,5,8,2014-05-18T13:10:11+00:00
Aizycran,9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,dropped,5,1,2014-06-01T09:02:32+00:00
Aizycran,2105,Touka Gettan,dropped,4,4,2012-04-10T20:30:49+00:00
Aizycran,17909,Uchouten Kazoku,dropped,0,1,2013-07-27T20:31:06+00:00
Aizycran,32673,Udon no Kuni no Kiniro Kemari,dropped,0,2,2017-09-06T16:19:41+00:00
Aizycran,29854,Ushio to Tora (TV),dropped,6,8,2015-08-26T18:54:08+00:00
Aizycran,688,Uta∽Kata,dropped,0,1,2013-05-02T20:51:22+00:00
Aizycran,34368,Vatican Kiseki Chousakan,dropped,0,1,2017-09-06T16:18:54+00:00
Aizycran,33352,Violet Evergarden,dropped,5,5,2018-02-13T21:02:04+00:00
Aizycran,46095,Vivy: Fluorite Eye's Song,dropped,0,1,2023-05-27T13:01:13+00:00
Aizycran,4720,White Album,dropped,0,2,2013-02-08T19:47:46+00:00
Aizycran,21085,Witch Craft Works,dropped,0,1,2014-03-29T20:27:13+00:00
Aizycran,7,Witch Hunter Robin,dropped,0,1,2012-06-10T11:54:26+00:00
Aizycran,202,Wolf's Rain,dropped,0,3,2013-05-02T20:51:35+00:00
Aizycran,33094,WWW.Working!!,dropped,0,1,2017-09-06T16:21:47+00:00
Aizycran,156,X,dropped,0,2,2013-02-08T19:43:46+00:00
Aizycran,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,dropped,0,1,2013-06-21T20:09:12+00:00
Aizycran,7785,Yojouhan Shinwa Taikei,dropped,0,1,2015-08-14T20:53:27+00:00
Aizycran,7762,"Yondemasu yo, Azazel-san.",dropped,5,2,2014-05-18T13:15:07+00:00
Aizycran,16241,"Yondemasu yo, Azazel-san. Z",dropped,1,1,2014-05-18T13:18:14+00:00
Aizycran,35220,Youkai Apartment no Yuuga na Nichijou,dropped,0,1,2017-09-06T16:19:10+00:00
Aizycran,4548,Yozakura Quartet,dropped,0,1,2013-02-08T19:44:08+00:00
Aizycran,392,Yuu☆Yuu☆Hakusho,dropped,0,1,2016-07-03T18:18:04+00:00
Aizycran,40911,Yuukoku no Moriarty,dropped,0,2,2023-05-28T17:18:53+00:00
Aizycran,23283,Zankyou no Terror,dropped,0,1,2014-07-24T20:41:35+00:00
fenixster,51940,Boku to Roboko,dropped,7,9,2023-04-16T21:02:20+00:00
fenixster,53613,Dead Mount Death Play,watching,7,6,2023-05-19T16:56:15+00:00
fenixster,49220,Isekai Ojisan,dropped,8,4,2023-01-09T20:51:17+00:00
fenixster,49438,Isekai Yakkyoku,on_hold,7,5,2023-01-09T20:50:26+00:00
fenixster,1604,Katekyou Hitman Reborn!,on_hold,6,24,2023-01-12T22:51:42+00:00
fenixster,572,Kaze no Tani no Nausicaä,plan_to_watch,0,0,2023-03-03T21:40:14+00:00
fenixster,51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,watching,0,1,2023-04-16T18:11:41+00:00
fenixster,48981,Mahou Shoujo Magical Destroyers,watching,7,3,2023-04-23T12:22:40+00:00
fenixster,52211,Mashle,watching,8,5,2023-05-05T20:06:21+00:00
fenixster,49612,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,dropped,6,4,2023-02-16T10:08:18+00:00
fenixster,21,One Piece,watching,9,666,2023-06-07T16:47:30+00:00
fenixster,50380,Paripi Koumei,dropped,8,9,2022-09-08T22:47:23+00:00
fenixster,53876,Pokemon (2023),watching,8,4,2023-05-06T15:44:18+00:00
fenixster,54259,Rokudou no Onna-tachi,watching,7,3,2023-04-25T21:23:49+00:00
fenixster,9863,SKET Dance,on_hold,8,23,2022-05-31T13:12:18+00:00
fenixster,50602,Spy x Family Part 2,on_hold,7,3,2023-01-09T20:51:02+00:00
fenixster,50710,Urusei Yatsura (2022),dropped,4,9,2023-04-08T19:31:10+00:00
fenixster,49387,Vinland Saga Season 2,watching,10,13,2023-04-07T19:35:29+00:00
Yechanko,60058,"""Oshi no Ko"" 3rd Season",plan_to_watch,0,0,2024-10-09T15:08:45+00:00
Yechanko,31646,3-gatsu no Lion,plan_to_watch,0,0,2024-06-16T23:06:47+00:00
Yechanko,56784,Bleach: Sennen Kessen-hen - Soukoku-tan,watching,10,1,2024-10-05T14:55:52+00:00
Yechanko,54865,Blue Lock vs. U-20 Japan,plan_to_watch,0,0,2023-07-11T18:59:54+00:00
Yechanko,31478,Bungou Stray Dogs,plan_to_watch,0,0,2024-09-15T16:05:14+00:00
Yechanko,57555,Chainsaw Man Movie: Reze-hen,plan_to_watch,0,0,2023-12-17T09:49:43+00:00
Yechanko,1,Cowboy Bebop,on_hold,0,13,2024-06-16T23:02:27+00:00
Yechanko,1482,D.Gray-man,plan_to_watch,0,0,2024-01-25T11:48:27+00:00
Yechanko,57334,Dandadan,watching,0,2,2024-10-11T17:45:17+00:00
Yechanko,38671,Enen no Shouboutai,on_hold,0,6,2023-10-08T10:42:35+00:00
Yechanko,49785,Fairy Tail: 100-nen Quest,watching,0,9,2024-09-06T21:20:59+00:00
Yechanko,5114,Fullmetal Alchemist: Brotherhood,plan_to_watch,0,0,2023-08-21T10:48:20+00:00
Yechanko,41025,Fumetsu no Anata e,plan_to_watch,0,0,2024-06-16T23:20:04+00:00
Yechanko,918,Gintama,plan_to_watch,0,0,2023-07-17T18:09:28+00:00
Yechanko,59986,Grand Blue Season 2,plan_to_watch,0,0,2024-09-29T12:14:20+00:00
Yechanko,245,Great Teacher Onizuka,plan_to_watch,0,0,2024-01-25T11:51:49+00:00
Yechanko,17729,Grisaia no Kajitsu,dropped,2,2,2023-01-08T07:20:36+00:00
Yechanko,263,Hajime no Ippo,plan_to_watch,0,0,2024-01-25T11:52:02+00:00
Yechanko,27989,Hibike! Euphonium,plan_to_watch,0,0,2024-09-15T16:04:58+00:00
Yechanko,50197,"Ijiranaide, Nagatoro-san 2nd Attack",dropped,0,1,2023-04-01T17:08:28+00:00
Yechanko,55825,Jigokuraku 2nd Season,plan_to_watch,0,0,2023-07-03T23:09:46+00:00
Yechanko,57658,Jujutsu Kaisen: Shimetsu Kaiyuu,plan_to_watch,0,0,2023-12-28T19:29:52+00:00
Yechanko,54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,on_hold,0,6,2024-02-11T09:54:15+00:00
Yechanko,7054,Kaichou wa Maid-sama!,dropped,5,8,2024-03-31T12:42:01+00:00
Yechanko,59177,Kaijuu 8-gou 2nd Season,plan_to_watch,0,0,2024-07-16T16:54:20+00:00
Yechanko,40221,Kami no Tou,plan_to_watch,0,0,2024-06-16T23:19:36+00:00
Yechanko,59845,Kaoru Hana wa Rin to Saku,plan_to_watch,0,0,2024-09-16T09:39:20+00:00
Yechanko,59192,Kimetsu no Yaiba Movie: Mugen Jou-hen,plan_to_watch,0,0,2024-07-16T16:53:48+00:00
Yechanko,54714,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,dropped,6,7,2024-02-11T09:54:20+00:00
Yechanko,36098,Kimi no Suizou wo Tabetai,plan_to_watch,0,0,2024-06-16T23:18:32+00:00
Yechanko,22535,Kiseijuu: Sei no Kakuritsu,plan_to_watch,0,0,2024-06-16T23:14:36+00:00
Yechanko,38080,Kono Oto Tomare!,watching,0,8,2024-10-03T11:45:18+00:00
Yechanko,54492,Kusuriya no Hitorigoto,on_hold,0,4,2024-06-16T23:02:41+00:00
Yechanko,32949,Kuzu no Honkai,dropped,3,4,2023-09-16T22:24:10+00:00
Yechanko,2034,Lovely★Complex,plan_to_watch,0,0,2024-01-25T11:50:33+00:00
Yechanko,34599,Made in Abyss,plan_to_watch,0,0,2023-09-16T22:13:00+00:00
Yechanko,32182,Mob Psycho 100,plan_to_watch,0,0,2023-07-17T18:14:15+00:00
Yechanko,59193,Mushoku Tensei III: Isekai Ittara Honki Dasu,plan_to_watch,0,0,2024-07-16T16:50:29+00:00
Yechanko,11597,Nisemonogatari,plan_to_watch,0,0,2024-01-25T11:52:13+00:00
Yechanko,21,One Piece,on_hold,0,756,2024-03-13T22:09:55+00:00
Yechanko,58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,plan_to_watch,0,0,2024-03-31T12:42:23+00:00
Yechanko,56876,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2nd Season,plan_to_watch,0,0,2023-10-08T10:39:22+00:00
Yechanko,35737,Pluto,plan_to_watch,0,0,2024-01-25T11:52:31+00:00
Yechanko,54857,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,plan_to_watch,0,0,2023-03-25T11:39:57+00:00
Yechanko,53065,Sono Bisque Doll wa Koi wo Suru (Zoku-hen),plan_to_watch,0,0,2023-03-27T16:02:41+00:00
Yechanko,35839,Sora yori mo Tooi Basho,plan_to_watch,0,0,2024-09-15T16:06:03+00:00
Yechanko,52991,Sousou no Frieren,plan_to_watch,0,0,2024-01-25T11:50:26+00:00
Yechanko,2001,Tengen Toppa Gurren Lagann,plan_to_watch,0,0,2023-09-16T22:21:14+00:00
Yechanko,53580,Tensei shitara Slime Datta Ken 3rd Season,on_hold,0,2,2024-06-16T23:02:55+00:00
Yechanko,59873,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san Season 2,plan_to_watch,0,0,2024-10-09T15:08:44+00:00
Yechanko,59088,Tokyo Revengers (Zoku-hen),plan_to_watch,0,0,2024-06-16T23:00:58+00:00
Yechanko,52305,Tomo-chan wa Onnanoko!,dropped,4,5,2023-04-01T17:08:41+00:00
Yechanko,40333,Uzumaki,plan_to_watch,0,0,2024-07-16T16:51:53+00:00
Yechanko,48580,Vanitas no Karte,dropped,0,4,2024-09-23T19:22:24+00:00
Yechanko,58390,Yofukashi no Uta 2nd Season,plan_to_watch,0,0,2024-07-16T16:52:37+00:00
Yechanko,51180,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,plan_to_watch,0,0,2022-12-10T14:14:42+00:00
Yechanko,392,Yuu☆Yuu☆Hakusho,plan_to_watch,0,0,2024-01-25T11:50:09+00:00
Yechanko,54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,on_hold,8,4,2023-10-17T20:11:05+00:00
mavrickzombie,25013,Akatsuki no Yona,plan_to_watch,0,0,2015-07-11T04:51:38+00:00
mavrickzombie,27655,Aldnoah.Zero Part 2,plan_to_watch,0,2,2016-04-24T23:47:57+00:00
mavrickzombie,10447,Aquarion Evol,plan_to_watch,0,0,2015-07-17T05:45:55+00:00
mavrickzombie,28249,Arslan Senki (TV),watching,0,6,2015-07-15T03:14:50+00:00
mavrickzombie,67,Basilisk: Kouga Ninpou Chou,plan_to_watch,0,0,2015-07-15T00:25:21+00:00
mavrickzombie,5675,Basquash!,plan_to_watch,0,0,2015-07-15T00:26:45+00:00
mavrickzombie,20787,Black Bullet,plan_to_watch,0,0,2015-07-17T01:36:38+00:00
mavrickzombie,34572,Black Clover,watching,7,6,2017-11-08T14:12:39+00:00
mavrickzombie,18767,BlazBlue: Alter Memory,plan_to_watch,0,0,2015-07-15T00:21:53+00:00
mavrickzombie,31964,Boku no Hero Academia,watching,0,2,2016-04-16T02:00:46+00:00
mavrickzombie,1690,Bokura no,plan_to_watch,0,0,2015-07-11T05:43:22+00:00
mavrickzombie,4177,Bounen no Xamdou,plan_to_watch,0,0,2015-07-11T05:44:33+00:00
mavrickzombie,11241,Brave 10,plan_to_watch,0,0,2015-07-15T00:25:45+00:00
mavrickzombie,14345,Btooom!,plan_to_watch,0,0,2015-07-11T04:56:53+00:00
mavrickzombie,21437,Buddy Complex,plan_to_watch,0,0,2015-07-17T06:27:42+00:00
mavrickzombie,978,Change!! Getter Robo: Sekai Saigo no Hi,plan_to_watch,0,0,2015-07-21T01:58:30+00:00
mavrickzombie,1312,Chikyuu Bouei Kigyou Dai-Guard,plan_to_watch,0,0,2015-07-20T21:25:08+00:00
mavrickzombie,1575,Code Geass: Hangyaku no Lelouch,watching,0,1,2015-05-05T04:52:25+00:00
mavrickzombie,1482,D.Gray-man,watching,0,17,2016-08-12T01:43:46+00:00
mavrickzombie,2025,Darker than Black: Kuro no Keiyakusha,plan_to_watch,0,0,2015-07-09T07:08:23+00:00
mavrickzombie,28223,Death Parade,plan_to_watch,0,0,2015-07-11T05:18:47+00:00
mavrickzombie,16512,Devil Survivor 2 The Animation,plan_to_watch,0,0,2015-07-11T05:44:05+00:00
mavrickzombie,790,Ergo Proxy,plan_to_watch,0,0,2015-07-11T05:43:33+00:00
mavrickzombie,12471,Eureka Seven AO,watching,0,2,2015-05-07T04:19:30+00:00
mavrickzombie,3784,Evangelion Movie 2: Ha,plan_to_watch,0,0,2015-07-15T04:49:16+00:00
mavrickzombie,3785,Evangelion Movie 3: Q,plan_to_watch,0,0,2015-07-15T04:49:07+00:00
mavrickzombie,6702,Fairy Tail,plan_to_watch,0,0,2015-07-11T05:21:24+00:00
