username,anime_id,anime_title,status,score,num_episodes_watched,updated_at,user_id
Kewee,5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,completed,8,1,2009-07-20T07:01:04+00:00,6472
Kewee,5630,Higashi no Eden,completed,8,11,2009-08-08T07:36:18+00:00,6472
Kewee,934,Higurashi no Naku Koro ni,completed,8,26,2017-01-07T11:45:56+00:00,6472
Kewee,1889,Higurashi no Naku Koro ni Kai,completed,8,24,2017-01-03T11:25:36+00:00,6472
Kewee,52034,"""Oshi no Ko""",completed,8,11,2023-07-12T04:34:06+00:00,6472
Kewee,36296,Hinamatsuri,completed,8,12,2018-07-02T09:42:14+00:00,6472
Kewee,20853,Hitsugi no Chaika,completed,7,12,2014-10-07T07:55:32+00:00,6472
Kewee,39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,completed,8,14,2022-09-30T06:34:38+00:00,6472
Kewee,40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,completed,8,12,2022-10-01T04:06:08+00:00,6472
Kewee,42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,completed,8,10,2022-10-02T10:33:17+00:00,6472
Kewee,10408,Hotarubi no Mori e,completed,7,1,2020-06-28T10:34:05+00:00,6472
Kewee,3652,Higurashi no Naku Koro ni Rei,completed,7,5,2017-01-03T12:48:03+00:00,6472
Kewee,20431,Hoozuki no Reitetsu,completed,7,13,2018-07-03T05:05:13+00:00,6472
Kiriser,30,Shinseiki Evangelion,completed,10,26,2012-02-23T06:47:20+00:00,6631
Kiriser,32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",completed,8,1,2012-07-08T01:38:43+00:00,6631
Kiriser,523,Tonari no Totoro,completed,8,1,2012-02-23T06:54:09+00:00,6631
Kiriser,3588,Soul Eater,completed,8,51,2012-02-23T06:44:55+00:00,6631
Kiriser,8934,Star Driver: Kagayaki no Takuto,completed,8,25,2012-07-15T08:11:32+00:00,6631
Kiriser,2034,Lovely★Complex,completed,9,24,2012-02-23T07:04:01+00:00,6631
Kiriser,5681,Summer Wars,completed,8,1,2012-10-03T04:50:14+00:00,6631
Kiriser,2418,Stranger: Mukou Hadan,completed,9,1,2012-02-23T06:56:39+00:00,6631
Kiriser,90,Shin Kidou Senki Gundam Wing,completed,6,49,2012-02-23T06:41:18+00:00,6631
Kiriser,1002,Top wo Nerae 2! Diebuster,completed,7,6,2012-02-23T06:36:16+00:00,6631
Kiriser,949,Top wo Nerae! Gunbuster,completed,7,6,2012-02-23T06:36:00+00:00,6631
Kiriser,6,Trigun,completed,8,26,2012-02-23T06:48:15+00:00,6631
Kiriser,392,Yuu☆Yuu☆Hakusho,completed,8,112,2012-02-23T06:49:07+00:00,6631
Kiriser,2001,Tengen Toppa Gurren Lagann,completed,10,27,2012-02-23T06:45:32+00:00,6631
Kiriser,1559,Shijou Saikyou no Deshi Kenichi,completed,8,50,2012-02-23T06:43:47+00:00,6631
Kiriser,199,Sen to Chihiro no Kamikakushi,completed,10,1,2012-02-23T06:55:43+00:00,6631
Kiriser,400,Seihou Bukyou Outlaw Star,completed,10,26,2012-06-05T05:36:11+00:00,6631
Kiriser,572,Kaze no Tani no Nausicaä,completed,7,1,2012-02-23T06:54:36+00:00,6631
Kiriser,389,Karas,completed,7,6,2012-02-23T06:44:06+00:00,6631
Kiriser,431,Howl no Ugoku Shiro,completed,9,1,2012-02-23T06:53:24+00:00,6631
Kiriser,8074,Highschool of the Dead,completed,7,12,2012-04-25T05:51:37+00:00,6631
Kiriser,11617,High School DxD,completed,6,12,2012-12-11T06:51:09+00:00,6631
Kiriser,512,Majo no Takkyuubin,completed,7,1,2012-02-23T06:53:49+00:00,6631
Kiriser,267,Gungrave,completed,10,26,2012-02-23T06:42:17+00:00,6631
Kiriser,9969,Gintama',completed,8,51,2012-05-12T00:13:54+00:00,6631
Kiriser,164,Mononoke Hime,completed,10,1,2012-02-23T06:55:23+00:00,6631
Kiriser,2890,Gake no Ue no Ponyo,completed,8,1,2012-02-23T06:55:06+00:00,6631
Kiriser,20,Naruto,completed,7,220,2012-02-23T05:42:40+00:00,6631
Kiriser,936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,completed,6,1,2012-02-23T05:46:03+00:00,6631
Kiriser,1210,NHK ni Youkoso!,completed,8,24,2012-11-21T03:02:47+00:00,6631
Kiriser,464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,completed,9,1,2012-02-23T05:54:21+00:00,6631
Kiriser,2107,One Piece Movie 08: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,completed,7,1,2012-02-23T05:52:09+00:00,6631
Kiriser,2385,One Piece: Jango no Dance Carnival,completed,8,1,2012-02-23T05:54:27+00:00,6631
Kiriser,2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,completed,6,1,2012-07-07T16:03:46+00:00,6631
Kiriser,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,completed,9,4,2012-02-23T05:57:45+00:00,6631
Kiriser,205,Samurai Champloo,completed,10,26,2012-02-23T06:44:26+00:00,6631
Kiriser,9756,Mahou Shoujo Madoka★Magica,completed,9,12,2012-12-04T06:59:37+00:00,6631
Kiriser,270,Hellsing,completed,7,13,2012-02-23T06:42:49+00:00,6631
Kiriser,5114,Fullmetal Alchemist: Brotherhood,completed,10,64,2012-02-23T06:38:16+00:00,6631
Kiriser,3407,Blassreiter,completed,8,24,2012-06-17T07:16:41+00:00,6631
Kiriser,1,Cowboy Bebop,completed,9,26,2012-02-23T06:33:18+00:00,6631
Kiriser,3901,Baccano! Specials,completed,9,3,2012-07-05T07:40:16+00:00,6631
Kiriser,7059,Black★Rock Shooter (OVA),completed,7,1,2012-02-23T06:51:41+00:00,6631
Kiriser,2251,Baccano!,completed,10,13,2012-07-05T07:40:57+00:00,6631
Kiriser,2025,Darker than Black: Kuro no Keiyakusha,completed,8,25,2012-02-23T06:34:04+00:00,6631
Kiriser,11111,Another,completed,9,12,2012-12-11T06:50:26+00:00,6631
Kiriser,9919,Ao no Exorcist,completed,8,25,2012-04-26T19:24:55+00:00,6631
Kiriser,1535,Death Note,completed,10,37,2012-02-23T06:34:45+00:00,6631
Kiriser,227,FLCL,completed,8,6,2012-02-23T06:37:41+00:00,6631
Kiriser,2904,Code Geass: Hangyaku no Lelouch R2,completed,8,25,2012-02-23T06:32:13+00:00,6631
Kiriser,8516,Baka to Test to Shoukanjuu Ni!,completed,7,13,2012-06-22T05:41:42+00:00,6631
Kiriser,6347,Baka to Test to Shoukanjuu,completed,7,13,2012-06-22T05:41:15+00:00,6631
Kiriser,918,Gintama,completed,9,201,2012-04-20T06:49:45+00:00,6631
Kiriser,6746,Durarara!!,completed,10,24,2012-02-23T06:37:15+00:00,6631
Kiriser,226,Elfen Lied,completed,8,13,2012-02-25T02:28:44+00:00,6631
Kiriser,1686,Bleach Movie 1: Memories of Nobody,completed,6,1,2012-02-23T06:52:29+00:00,6631
Kiriser,1575,Code Geass: Hangyaku no Lelouch,completed,8,25,2012-02-23T06:31:53+00:00,6631
Koby,9332,.hack//Quantum,completed,8,3,2012-03-29T18:46:48+00:00,6727
Koby,299,.hack//Liminality,completed,7,4,2008-08-11T02:50:05+00:00,6727
Koby,1143,.hack//Intermezzo,completed,8,1,2008-09-17T03:07:15+00:00,6727
Koby,454,.hack//Gift,completed,7,1,2008-09-17T03:05:19+00:00,6727
Koby,4469,.hack//G.U. Trilogy: Parody Mode,completed,6,1,2008-11-03T17:46:57+00:00,6727
Koby,3269,.hack//G.U. Trilogy,completed,7,1,2008-10-09T02:56:51+00:00,6727
Koby,5955,Toaru Majutsu no Index-tan,completed,7,2,2009-07-19T00:19:44+00:00,6727
Koby,3407,Blassreiter,completed,8,24,2011-11-30T06:53:01+00:00,6727
Koby,269,Bleach,completed,6,366,2015-08-04T06:04:08+00:00,6727
Koby,6213,Toaru Kagaku no Railgun,completed,6,24,2010-03-25T07:17:53+00:00,6727
Koby,38480,Toaru Kagaku no Accelerator,completed,6,12,2019-10-12T01:11:53+00:00,6727
Koby,6211,Tokyo Magnitude 8.0,completed,10,11,2009-09-30T07:11:09+00:00,6727
Koby,1686,Bleach Movie 1: Memories of Nobody,completed,8,1,2008-09-17T05:16:23+00:00,6727
Koby,473,Tide-Line Blue,completed,7,12,2014-11-20T16:18:35+00:00,6727
Koby,2928,.hack//G.U. Returner,completed,7,1,2010-03-13T06:59:32+00:00,6727
Koby,10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,completed,6,3,2012-03-29T18:47:02+00:00,6727
Koby,1519,Black Lagoon: The Second Barrage,completed,10,12,2009-07-19T00:27:04+00:00,6727
Koby,4901,Black Lagoon: Roberta's Blood Trail,completed,9,5,2014-06-08T18:44:22+00:00,6727
Koby,10249,Toaru Majutsu no Index-tan II,completed,6,2,2015-06-09T20:13:57+00:00,6727
Koby,20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,completed,8,1,2015-06-12T06:13:13+00:00,6727
Koby,11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,completed,8,1,2015-06-13T05:22:22+00:00,6727
Koby,8937,Toaru Majutsu no Index II,completed,8,24,2011-06-04T20:32:11+00:00,6727
Koby,4654,Toaru Majutsu no Index,completed,8,24,2009-03-31T03:42:06+00:00,6727
Koby,2236,Toki wo Kakeru Shoujo,completed,9,1,2009-02-04T19:47:58+00:00,6727
Koby,916,Tokkou,completed,8,13,2008-09-17T05:05:31+00:00,6727
Koby,22319,Tokyo Ghoul,completed,6,12,2017-12-06T04:37:00+00:00,6727
Koby,27899,Tokyo Ghoul √A,completed,8,12,2017-12-07T05:49:13+00:00,6727
Koby,7654,Tokyo Magnitude 8.0 Recap,completed,8,1,2015-06-14T06:33:58+00:00,6727
Koby,30458,"Tokyo Ghoul: ""Jack""",completed,7,1,2017-12-07T05:52:53+00:00,6727
Koby,9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desu kara,completed,7,1,2011-04-14T05:22:53+00:00,6727
Koby,38481,Toaru Kagaku no Railgun T,completed,6,25,2020-11-20T07:09:03+00:00,6727
Koby,889,Black Lagoon,completed,10,12,2009-07-19T00:26:04+00:00,6727
Koby,8440,Black Lagoon Omake,completed,8,7,2010-07-07T07:21:08+00:00,6727
Koby,32086,Blame! Movie,completed,7,1,2017-06-02T06:22:17+00:00,6727
Koby,1860,Tokyo Majin Gakuen Kenpuuchou: Tou,completed,7,14,2008-05-23T15:59:22+00:00,6727
Koby,12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,completed,8,1,2016-06-02T21:38:00+00:00,6727
Koby,6641,Tonari no 801-chan R,completed,7,1,2015-11-09T19:41:14+00:00,6727
Koby,8230,True Tears Epilogue,completed,7,1,2010-07-07T09:24:57+00:00,6727
Koby,6234,True Tears: Mini Chara 4-koma Gekijou,completed,6,7,2010-07-07T07:23:11+00:00,6727
Koby,9002,True Tears: Raigomaru to Jibeta no Monogatari,completed,7,1,2010-07-07T07:22:47+00:00,6727
Koby,27387,Under the Dog,completed,9,1,2016-08-01T19:45:00+00:00,6727
Koby,732,Vampire Hunter D,completed,7,1,2010-03-25T16:01:55+00:00,6727
Koby,543,Vampire Hunter D (2000),completed,7,1,2009-08-07T23:01:56+00:00,6727
Koby,3457,Vampire Knight,completed,8,13,2008-07-11T05:29:56+00:00,6727
Koby,4752,Vampire Knight Guilty,completed,8,13,2009-01-11T01:38:58+00:00,6727
Koby,8422,Vampire Knight: Gekiai no Portrait,completed,6,1,2010-04-22T20:45:37+00:00,6727
Koby,48580,Vanitas no Karte,completed,7,12,2022-01-04T04:50:17+00:00,6727
Koby,49114,Vanitas no Karte Part 2,completed,7,12,2022-04-30T01:14:15+00:00,6727
Koby,1183,Variable Geo,completed,7,3,2008-09-17T03:12:44+00:00,6727
Koby,2746,Vexille: 2077 Nihon Sakoku,completed,8,1,2009-06-19T06:08:38+00:00,6727
Koby,37521,Vinland Saga,completed,8,24,2020-01-03T12:03:20+00:00,6727
Koby,49387,Vinland Saga Season 2,completed,8,24,2023-07-11T03:04:52+00:00,6727
Koby,33352,Violet Evergarden,completed,6,13,2018-04-07T23:31:27+00:00,6727
Koby,3322,Wagaya no Oinari-sama.,completed,7,24,2015-08-01T21:15:04+00:00,6727
Koby,37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",completed,6,12,2020-01-29T00:26:08+00:00,6727
Koby,7,Witch Hunter Robin,completed,8,26,2009-08-07T22:46:39+00:00,6727
Koby,935,Witchblade,completed,9,24,2011-01-19T11:32:07+00:00,6727
Koby,202,Wolf's Rain,completed,8,26,2009-04-18T03:32:32+00:00,6727
Koby,1023,Wolf's Rain OVA,completed,8,4,2009-04-20T22:15:08+00:00,6727
Koby,6918,Wolverine,completed,6,12,2015-08-01T21:15:33+00:00,6727
Koby,2129,True Tears,completed,8,13,2008-05-23T16:00:08+00:00,6727
Koby,27,Trinity Blood,completed,7,24,2011-12-12T07:03:29+00:00,6727
Koby,6,Trigun,completed,8,26,2009-02-21T08:40:18+00:00,6727
Koby,10717,Towa no Quon 6: Towa no Quon,completed,7,1,2015-08-02T05:20:26+00:00,6727
Koby,3089,The Sky Crawlers,completed,6,1,2015-08-01T21:12:06+00:00,6727
Koby,482,Yu☆Gi☆Oh! Duel Monsters GX,completed,7,180,2009-08-07T22:57:24+00:00,6727
Koby,5458,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,completed,7,1,2010-04-17T08:42:55+00:00,6727
Koby,1894,Yu☆Gi☆Oh! Hikari no Pyramid,completed,6,1,2008-05-23T16:04:24+00:00,6727
Koby,6951,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,completed,8,1,2011-07-28T20:37:45+00:00,6727
Koby,28771,Yu☆Gi☆Oh! The Dark Side of Dimensions,completed,6,1,2017-06-14T12:15:02+00:00,6727
Koby,392,Yuu☆Yuu☆Hakusho,completed,10,112,2015-08-04T06:05:34+00:00,6727
Koby,882,Yuu☆Yuu☆Hakusho (Movie),completed,6,1,2009-08-07T23:00:58+00:00,6727
Koby,6964,Yuu☆Yuu☆Hakusho Picture Drama,completed,8,1,2010-04-30T04:40:27+00:00,6727
Koby,2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,completed,6,2,2010-04-17T07:16:42+00:00,6727
Koby,2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,completed,6,4,2010-03-24T12:30:19+00:00,6727
Koby,2683,Tokyo Majin Gakuen Kenpuuchou: Tou Dai Ni Maku,completed,7,12,2009-03-06T07:08:58+00:00,6727
Koby,883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,completed,8,1,2009-08-07T23:04:24+00:00,6727
Koby,23283,Zankyou no Terror,completed,9,11,2016-07-15T06:51:30+00:00,6727
Koby,34176,Zero kara Hajimeru Mahou no Sho,completed,7,12,2017-06-28T17:04:30+00:00,6727
Koby,54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,completed,6,12,2024-01-30T05:54:32+00:00,6727
Koby,2404,Zombie-Loan,completed,7,11,2008-05-23T16:05:02+00:00,6727
Koby,3354,Zombie-Loan Specials,completed,7,2,2008-09-17T03:13:14+00:00,6727
Koby,523,Tonari no Totoro,completed,8,1,2009-07-09T00:35:30+00:00,6727
Koby,3613,Toshokan Sensou,completed,8,12,2008-09-01T21:03:14+00:00,6727
Koby,5332,Toshokan Sensou: Koi no Shougai,completed,8,1,2009-01-11T01:39:58+00:00,6727
Koby,10714,Towa no Quon 3: Mugen no Renza,completed,6,1,2015-07-30T06:49:32+00:00,6727
Koby,10715,Towa no Quon 4: Guren no Shoushin,completed,6,1,2015-08-01T06:40:27+00:00,6727
Koby,10716,Towa no Quon 5: Souzetsu no Raifuku,completed,7,1,2015-08-01T23:26:06+00:00,6727
Koby,36951,Yuu☆Yuu☆Hakusho: Two Shots/Noru ka Soru ka,completed,8,2,2018-11-25T04:34:01+00:00,6727
Koby,16870,The Last: Naruto the Movie,completed,8,1,2015-11-18T19:34:15+00:00,6727
Koby,40540,Sword Art Online: Alicization - War of Underworld 2nd Season,completed,6,11,2021-02-08T06:22:41+00:00,6727
Koby,30916,The Five Killers,completed,8,1,2015-11-09T20:07:51+00:00,6727
Koby,13863,Arve Rezzle: Kikaijikake no Yousei-tachi,completed,6,1,2015-08-03T06:19:17+00:00,6727
Koby,40239,Arifureta Shokugyou de Sekai Saikyou Recap,completed,6,1,2019-08-27T08:04:21+00:00,6727
Koby,10693,Appleseed XIII Remix Movie 2: Yogen,completed,7,1,2017-07-10T20:24:06+00:00,6727
Koby,10689,Appleseed XIII Remix Movie 1: Yuigon,completed,7,1,2017-07-04T21:00:45+00:00,6727
Koby,9737,Appleseed XIII,completed,7,13,2017-11-09T09:01:24+00:00,6727
Koby,2969,Appleseed Saga Ex Machina,completed,9,1,2017-06-27T19:15:38+00:00,6727
Koby,22677,Appleseed Alpha,completed,8,1,2016-06-25T06:56:31+00:00,6727
Koby,54,Appleseed (Movie),completed,8,1,2017-06-27T19:14:28+00:00,6727
Koby,33506,Ao no Exorcist: Kyoto Fujouou-hen,completed,7,12,2017-04-05T01:24:19+00:00,6727
Koby,11737,Ao no Exorcist Movie,completed,6,1,2017-01-13T23:55:43+00:00,6727
Koby,9919,Ao no Exorcist,completed,7,25,2017-01-13T23:24:01+00:00,6727
Koby,1051,Ao no 6-gou,completed,6,4,2017-12-15T03:28:12+00:00,6727
Koby,4999,Asu no Yoichi!,completed,6,12,2015-07-17T20:38:30+00:00,6727
Koby,11701,Another: The Other - Inga,completed,8,1,2014-06-08T18:43:34+00:00,6727
Koby,15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,completed,6,1,2017-11-28T07:47:05+00:00,6727
Koby,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,completed,8,11,2017-11-28T05:33:24+00:00,6727
Koby,9062,Angel Beats! Specials,completed,8,2,2015-07-09T03:47:37+00:00,6727
Koby,10067,Angel Beats! Another Epilogue,completed,8,1,2011-01-02T05:04:10+00:00,6727
Koby,6547,Angel Beats!,completed,9,13,2010-07-07T07:20:21+00:00,6727
Koby,40613,Altered Carbon: Resleeved,completed,8,1,2020-04-05T09:49:10+00:00,6727
Koby,22729,Aldnoah.Zero,completed,6,12,2018-04-22T11:00:21+00:00,6727
Koby,30137,Big Order,completed,7,1,2016-03-08T22:30:59+00:00,6727
Koby,1269,Bio Hunter,completed,7,1,2016-03-19T00:45:14+00:00,6727
Koby,9544,Biohazard: Damnation,completed,8,1,2014-11-20T15:59:26+00:00,6727
Koby,54398,Biohazard: Death Island,completed,8,1,2023-07-25T08:00:24+00:00,6727
Koby,3446,Biohazard: Degeneration,completed,8,1,2009-02-19T01:26:48+00:00,6727
Koby,11111,Another,completed,9,12,2014-06-08T18:43:53+00:00,6727
Koby,14669,Aura: Maryuuin Kouga Saigo no Tatakai,completed,7,1,2016-08-19T04:53:06+00:00,6727
Koby,25457,Avengers Confidential: Black Widow to Punisher,completed,6,1,2018-03-22T07:12:07+00:00,6727
Koby,37525,Babylon,completed,6,12,2020-02-25T08:31:38+00:00,6727
Koby,39597,Sword Art Online: Alicization - War of Underworld,completed,7,12,2021-01-25T06:48:51+00:00,6727
Koby,36474,Sword Art Online: Alicization,completed,7,24,2019-07-15T06:15:46+00:00,6727
Koby,31765,Sword Art Online Movie: Ordinal Scale,completed,7,1,2018-02-27T23:31:42+00:00,6727
Koby,21881,Sword Art Online II,completed,7,24,2015-07-18T15:15:52+00:00,6727
Koby,11757,Sword Art Online,completed,6,25,2015-07-18T15:14:21+00:00,6727
Koby,10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,completed,7,1,2016-06-02T00:43:35+00:00,6727
Koby,52976,Berserk: Ougon Jidai-hen - Memorial Edition,completed,8,13,2023-04-19T07:38:09+00:00,6727
Koby,35676,Berserk: Majo no Tsuisou,completed,6,1,2017-06-06T09:19:55+00:00,6727
Koby,35009,Berserk Recap,completed,6,1,2017-04-08T09:26:14+00:00,6727
Koby,34055,Berserk 2nd Season,completed,8,12,2017-06-24T10:17:11+00:00,6727
Koby,32379,Berserk,completed,8,12,2016-09-17T02:09:32+00:00,6727
Koby,67,Basilisk: Kouga Ninpou Chou,completed,10,24,2015-07-17T20:39:48+00:00,6727
Koby,1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,completed,7,1,2008-09-27T00:45:37+00:00,6727
Koby,1668,Bakuten Shoot Beyblade G Revolution,completed,6,52,2015-08-04T06:07:02+00:00,6727
Koby,1669,Bakuten Shoot Beyblade 2002,completed,6,51,2015-08-04T06:06:49+00:00,6727
Koby,5681,Summer Wars,completed,8,1,2010-04-18T23:36:21+00:00,6727
Koby,23319,"Suisei no Gargantia: Meguru Kouro, Haruka",completed,8,2,2016-08-03T07:46:56+00:00,6727
Koby,19211,Suisei no Gargantia Specials,completed,8,2,2016-08-02T22:10:14+00:00,6727
Koby,16524,Suisei no Gargantia,completed,8,13,2016-08-02T08:12:36+00:00,6727
Koby,27957,Steins;Gate: Soumei Eichi no Cognitive Computing,completed,7,4,2016-08-06T09:32:33+00:00,6727
Koby,10863,Steins;Gate: Oukoubakko no Poriomania,completed,9,1,2016-08-06T09:17:40+00:00,6727
Koby,32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,completed,7,1,2016-08-06T21:09:47+00:00,6727
Koby,11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,completed,9,1,2016-08-07T12:57:56+00:00,6727
Koby,9253,Steins;Gate,completed,10,24,2016-08-06T07:50:57+00:00,6727
Koby,565,Steamboy,completed,8,1,2017-06-27T19:24:44+00:00,6727
Koby,288,Bakuten Shoot Beyblade,completed,6,51,2015-08-04T06:06:36+00:00,6727
Koby,28805,Bakemono no Ko,completed,9,1,2016-06-23T01:58:31+00:00,6727
Koby,42976,Biohazard: Infinite Darkness,completed,8,4,2021-07-09T00:45:40+00:00,6727
Koby,41353,The God of High School,completed,6,13,2020-11-17T01:03:23+00:00,6727
Koby,31853,Biohazard: Vendetta,completed,9,1,2017-06-21T08:24:42+00:00,6727
Koby,22199,Akame ga Kill!,completed,8,24,2015-06-03T07:18:51+00:00,6727
Koby,1107,Youjuu Toshi,completed,7,1,2016-07-02T04:41:20+00:00,6727
Koby,3972,Yu☆Gi☆Oh! 5D's,completed,7,154,2011-10-05T02:24:35+00:00,6727
Koby,5298,Yu☆Gi☆Oh! 5D's: Shinkasuru Kettou! Stardust vs. Red Demon's,completed,7,1,2009-01-11T01:38:26+00:00,6727
Koby,481,Yu☆Gi☆Oh! Duel Monsters,completed,7,224,2008-09-17T05:05:09+00:00,6727
Koby,12115,Berserk: Ougon Jidai-hen III - Kourin,completed,9,1,2016-08-03T09:01:45+00:00,6727
Koby,20021,Sword Art Online: Extra Edition,completed,8,1,2015-07-18T15:15:00+00:00,6727
Koby,21879,Sword Art Online: Sword Art Offline - Extra Edition,completed,6,1,2015-07-18T15:15:27+00:00,6727
Koby,30585,Taifuu no Noruda,completed,6,1,2015-09-07T21:02:34+00:00,6727
Koby,35790,Tate no Yuusha no Nariagari,completed,7,25,2019-07-11T06:38:34+00:00,6727
Koby,40356,Tate no Yuusha no Nariagari Season 2,completed,7,13,2023-10-01T06:17:02+00:00,6727
Koby,40357,Tate no Yuusha no Nariagari Season 3,completed,6,12,2024-01-14T04:54:15+00:00,6727
Koby,2001,Tengen Toppa Gurren Lagann,completed,10,27,2009-03-31T03:59:37+00:00,6727
Koby,32615,Youjo Senki,completed,9,12,2017-04-18T07:57:07+00:00,6727
Koby,4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,completed,8,1,2010-04-20T05:00:00+00:00,6727
Koby,5947,Tengen Toppa Gurren Lagann Movie Zenyasai: Viral no Amai Yume,completed,7,1,2010-04-16T07:18:48+00:00,6727
Koby,3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,completed,7,1,2014-11-20T16:12:15+00:00,6727
Koby,10622,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,completed,6,1,2015-06-10T19:33:48+00:00,6727
Koby,53393,Tengoku Daimakyou,completed,6,13,2023-07-11T03:03:22+00:00,6727
Koby,760,Tenjou Tenge: The Past Chapter,completed,8,1,2009-01-07T04:07:40+00:00,6727
Koby,448,Tenjou Tenge: The Ultimate Fight,completed,9,2,2008-08-20T21:08:58+00:00,6727
Koby,182,Tenkuu no Escaflowne,completed,8,26,2009-11-15T06:35:47+00:00,6727
Koby,513,Tenkuu no Shiro Laputa,completed,8,1,2009-07-09T00:37:27+00:00,6727
Koby,37430,Tensei shitara Slime Datta Ken,completed,6,24,2019-04-09T01:45:34+00:00,6727
Koby,39551,Tensei shitara Slime Datta Ken 2nd Season,completed,7,12,2021-06-23T05:51:56+00:00,6727
Koby,41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,completed,7,12,2021-11-17T04:24:42+00:00,6727
Koby,49877,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,completed,8,1,2023-10-31T11:04:17+00:00,6727
Koby,4565,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,completed,8,1,2010-04-20T04:59:50+00:00,6727
Koby,39617,Yakusoku no Neverland 2nd Season,completed,6,11,2021-06-22T10:42:23+00:00,6727
Koby,37779,Yakusoku no Neverland,completed,9,12,2019-04-02T13:09:06+00:00,6727
Koby,10405,Xi Avant,completed,6,1,2016-03-16T08:21:00+00:00,6727
Koby,25241,AkaKill! Gekijou,completed,7,24,2015-06-03T07:19:07+00:00,6727
Koby,36625,Ajin Part 2 OVA,completed,7,1,2019-02-06T21:57:25+00:00,6727
Koby,33253,Ajin Part 2,completed,8,13,2016-12-24T09:19:11+00:00,6727
Koby,30868,Ajin Part 1: Shoudou,completed,8,1,2016-02-24T09:02:13+00:00,6727
Koby,32015,Ajin OVA,completed,7,2,2019-02-07T23:21:45+00:00,6727
Koby,31580,Ajin,completed,8,13,2016-04-17T05:14:54+00:00,6727
Koby,3791,Air Gear Special,completed,8,1,2011-12-27T17:39:56+00:00,6727
Koby,13859,Accel World: Acchel World.,completed,6,8,2015-06-10T20:31:42+00:00,6727
Koby,13939,Accel World EX,completed,8,2,2014-06-08T18:42:53+00:00,6727
Koby,11759,Accel World,completed,8,24,2012-11-01T02:26:36+00:00,6727
Koby,36756,91 Daze,completed,6,7,2019-02-28T17:28:14+00:00,6727
Koby,34777,"91 Days: Toki no Asase/Subete no Kinou/Ashita, Mata Ashita",completed,7,1,2018-05-16T04:14:38+00:00,6727
Koby,33964,91 Days: Mijikai Rousoku,completed,7,1,2016-08-28T04:16:08+00:00,6727
Koby,32998,91 Days,completed,9,12,2016-10-13T21:10:35+00:00,6727
Koby,40602,7 Seeds 2nd Season,completed,6,12,2020-06-23T05:37:14+00:00,6727
Koby,7113,30th Gundam Perfect Mission,completed,7,1,2010-03-24T11:56:13+00:00,6727
Koby,15219,.hack//Versus: The Thanatos Report,completed,6,1,2016-06-14T07:16:25+00:00,6727
Koby,1487,.hack//Unison,completed,7,1,2008-09-17T03:07:28+00:00,6727
Koby,11375,.hack//The Movie: Sekai no Mukou ni,completed,8,1,2016-06-13T18:33:24+00:00,6727
Koby,1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,completed,6,1,2010-03-13T06:59:10+00:00,6727
