username,anime_id,anime_title,status,score,num_episodes_watched,updated_at
Yechanko,30694,Dragon Ball Super,completed,7,131,2022-02-03T15:15:37+00:00
Yechanko,36946,Dragon Ball Super: Broly,completed,8,1,2023-04-23T21:58:50+00:00
Yechanko,813,Dragon Ball Z,completed,10,291,2023-01-08T07:18:54+00:00
Yechanko,898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,completed,9,1,2022-09-24T18:12:05+00:00
Yechanko,899,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,completed,9,1,2022-09-24T18:12:00+00:00
Yechanko,903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,completed,8,1,2022-09-24T18:11:47+00:00
Yechanko,905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,completed,9,1,2022-09-24T18:11:37+00:00
Yechanko,906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,completed,7,1,2021-05-06T18:42:04+00:00
Yechanko,14837,Dragon Ball Z Movie 14: Kami to Kami,completed,7,1,2023-03-04T23:10:36+00:00
Yechanko,25389,"Dragon Ball Z Movie 15: Fukkatsu no ""F""",completed,7,1,2023-03-04T23:10:40+00:00
Yechanko,985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,completed,8,1,2023-03-04T23:10:28+00:00
Yechanko,12231,Dragon Ball: Episode of Bardock,completed,8,1,2022-09-24T18:11:15+00:00
Yechanko,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,completed,5,13,2022-09-24T18:01:44+00:00
Yechanko,32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,completed,3,12,2022-09-24T18:06:16+00:00
Yechanko,37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,completed,5,12,2022-09-24T18:05:09+00:00
Yechanko,226,Elfen Lied,completed,8,13,2023-01-08T07:18:57+00:00
Yechanko,6702,Fairy Tail,completed,9,175,2022-12-13T22:22:05+00:00
Yechanko,22043,Fairy Tail (2014),completed,9,102,2022-08-08T18:11:23+00:00
Yechanko,35972,Fairy Tail: Final Series,completed,9,51,2022-08-12T00:05:19+00:00
Yechanko,356,Fate/stay night,completed,7,24,2022-06-21T12:53:27+00:00
Yechanko,25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,completed,8,1,2023-04-23T21:59:08+00:00
Yechanko,33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,completed,9,1,2023-04-23T21:59:16+00:00
Yechanko,33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,completed,10,1,2021-05-29T08:41:27+00:00
Yechanko,22297,Fate/stay night: Unlimited Blade Works,completed,9,12,2021-05-24T05:56:15+00:00
Yechanko,28701,Fate/stay night: Unlimited Blade Works 2nd Season,completed,10,13,2021-05-26T06:49:32+00:00
Yechanko,10087,Fate/Zero,completed,10,13,2021-05-11T05:50:47+00:00
Yechanko,11741,Fate/Zero 2nd Season,completed,10,12,2021-05-13T05:47:47+00:00
Yechanko,38680,Fruits Basket 1st Season,completed,8,25,2022-02-03T15:16:21+00:00
Yechanko,40417,Fruits Basket 2nd Season,completed,8,25,2023-04-23T21:58:40+00:00
Yechanko,42938,Fruits Basket: The Final,completed,10,13,2021-10-22T22:36:53+00:00
Yechanko,50425,"Fuufu Ijou, Koibito Miman.",completed,3,12,2023-02-24T13:16:26+00:00
Yechanko,17895,Golden Time,completed,9,24,2022-10-20T16:27:22+00:00
Yechanko,37105,Grand Blue,completed,10,12,2023-01-08T07:18:58+00:00
Yechanko,20583,Haikyuu!!,completed,3,25,2023-01-08T07:19:00+00:00
Yechanko,40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,completed,6,13,2022-09-24T17:59:43+00:00
Yechanko,11617,High School DxD,completed,5,12,2022-10-10T11:25:26+00:00
Yechanko,24703,High School DxD BorN,completed,6,12,2022-10-10T11:25:35+00:00
Yechanko,15451,High School DxD New,completed,5,12,2022-10-10T11:25:50+00:00
Yechanko,8074,Highschool of the Dead,completed,2,12,2023-01-08T07:19:08+00:00
Yechanko,934,Higurashi no Naku Koro ni,completed,10,26,2021-05-06T18:43:59+00:00
Yechanko,41006,Higurashi no Naku Koro ni Gou,completed,4,24,2023-01-08T07:19:11+00:00
Yechanko,1889,Higurashi no Naku Koro ni Kai,completed,10,24,2021-03-01T20:24:39+00:00
Yechanko,48488,Higurashi no Naku Koro ni Sotsu,completed,3,15,2023-01-08T07:19:13+00:00
Yechanko,42897,Horimiya,completed,8,13,2024-06-23T19:59:53+00:00
Yechanko,54856,Horimiya: Piece,completed,8,13,2024-06-26T00:01:41+00:00
Yechanko,11061,Hunter x Hunter (2011),completed,9,148,2023-04-12T17:00:29+00:00
Yechanko,42361,"Ijiranaide, Nagatoro-san",completed,1,12,2023-04-01T17:02:01+00:00
Yechanko,5231,Inazuma Eleven,completed,10,127,2023-01-08T07:19:18+00:00
Yechanko,34542,Inuyashiki,completed,8,11,2023-04-23T21:56:48+00:00
Yechanko,46569,Jigokuraku,completed,8,13,2023-07-03T23:09:39+00:00
Yechanko,14719,JoJo no Kimyou na Bouken (TV),completed,8,26,2022-10-02T21:16:16+00:00
Yechanko,40787,Josee to Tora to Sakana-tachi,completed,9,1,2022-09-24T18:09:09+00:00
Yechanko,40748,Jujutsu Kaisen,completed,9,24,2022-09-24T17:58:15+00:00
Yechanko,48561,Jujutsu Kaisen 0 Movie,completed,8,1,2022-10-05T16:23:08+00:00
Yechanko,51009,Jujutsu Kaisen 2nd Season,completed,10,23,2023-12-28T19:29:32+00:00
Yechanko,48316,Kage no Jitsuryokusha ni Naritakute!,completed,8,20,2023-02-24T13:17:46+00:00
Yechanko,52198,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,completed,9,1,2023-04-14T22:00:52+00:00
Yechanko,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,completed,9,12,2022-09-25T12:54:12+00:00
Yechanko,43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,completed,10,13,2022-09-27T21:47:11+00:00
Yechanko,40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,completed,9,12,2022-09-25T21:27:49+00:00
Yechanko,40750,Kaifuku Jutsushi no Yarinaoshi,completed,1,12,2023-01-08T07:19:21+00:00
Yechanko,52588,Kaijuu 8-gou,completed,9,12,2024-07-07T15:38:39+00:00
Yechanko,40839,"Kanojo, Okarishimasu",completed,2,12,2023-01-08T07:19:23+00:00
Yechanko,2593,Kara no Kyoukai Movie 1: Fukan Fuukei,completed,6,1,2023-05-28T15:54:07+00:00
Yechanko,3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),completed,8,1,2023-05-28T15:54:24+00:00
Yechanko,45613,Kawaii dake ja Nai Shikimori-san,completed,7,12,2024-02-04T20:34:28+00:00
Yechanko,33,Kenpuu Denki Berserk,completed,9,25,2023-04-22T15:37:26+00:00
Yechanko,38000,Kimetsu no Yaiba,completed,8,26,2023-04-01T17:02:59+00:00
Yechanko,40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,completed,8,1,2023-05-14T20:08:52+00:00
Yechanko,55701,Kimetsu no Yaiba: Hashira Geiko-hen,completed,7,8,2024-07-01T10:32:03+00:00
Yechanko,51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,completed,7,11,2024-07-01T10:31:53+00:00
Yechanko,49926,Kimetsu no Yaiba: Mugen Ressha-hen,completed,7,7,2022-07-12T22:57:11+00:00
Yechanko,47778,Kimetsu no Yaiba: Yuukaku-hen,completed,9,11,2023-03-04T23:11:27+00:00
Yechanko,6045,Kimi ni Todoke,completed,7,25,2024-08-25T23:53:17+00:00
Yechanko,32281,Kimi no Na wa.,completed,10,1,2022-09-24T18:10:00+00:00
Yechanko,31798,Kiznaiver,completed,5,12,2022-09-24T18:06:32+00:00
Yechanko,9260,Kizumonogatari I: Tekketsu-hen,completed,8,1,2023-09-25T21:38:04+00:00
Yechanko,31757,Kizumonogatari II: Nekketsu-hen,completed,9,1,2023-09-26T18:57:44+00:00
Yechanko,31758,Kizumonogatari III: Reiketsu-hen,completed,9,1,2023-09-27T19:38:47+00:00
Yechanko,28851,Koe no Katachi,completed,8,1,2022-09-24T18:10:26+00:00
Yechanko,30831,Kono Subarashii Sekai ni Shukufuku wo!,completed,8,10,2024-07-02T22:38:05+00:00
Yechanko,32937,Kono Subarashii Sekai ni Shukufuku wo! 2,completed,8,10,2024-07-02T22:37:59+00:00
Yechanko,49458,Kono Subarashii Sekai ni Shukufuku wo! 3,completed,8,11,2024-07-04T14:43:32+00:00
Yechanko,38040,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,completed,8,1,2024-07-03T11:00:33+00:00
Yechanko,14513,Magi: The Labyrinth of Magic,completed,8,25,2022-09-24T17:57:24+00:00
Yechanko,5962,Metal Fight Beyblade,completed,8,51,2022-09-24T17:56:03+00:00
Yechanko,38778,Midara na Ao-chan wa Benkyou ga Dekinai,completed,4,12,2024-10-11T21:08:23+00:00
Yechanko,10620,Mirai Nikki (TV),completed,5,26,2023-01-08T07:19:33+00:00
Yechanko,16762,Mirai Nikki: Redial,completed,5,1,2022-09-24T18:10:54+00:00
Yechanko,19,Monster,completed,10,74,2023-01-08T07:19:34+00:00
Yechanko,39535,Mushoku Tensei: Isekai Ittara Honki Dasu,completed,8,11,2024-07-16T16:37:55+00:00
Yechanko,45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,completed,9,12,2024-07-16T16:37:58+00:00
Yechanko,877,Nana,completed,9,47,2023-02-22T22:16:38+00:00
Yechanko,23755,Nanatsu no Taizai,completed,8,24,2021-05-06T18:44:56+00:00
Yechanko,34577,Nanatsu no Taizai: Imashime no Fukkatsu,completed,7,24,2022-02-03T15:19:06+00:00
Yechanko,20,Naruto,completed,8,220,2022-06-21T12:47:36+00:00
Yechanko,1735,Naruto: Shippuuden,completed,9,500,2023-04-12T17:00:22+00:00
Yechanko,12467,Nazo no Kanojo X,completed,6,13,2024-02-04T12:51:55+00:00
Yechanko,13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,completed,6,1,2024-02-04T12:52:09+00:00
Yechanko,51105,NieR:Automata Ver1.1a,completed,7,12,2024-08-10T13:27:43+00:00
Yechanko,56063,NieR:Automata Ver1.1a Part 2,completed,9,12,2024-09-27T17:38:11+00:00
Yechanko,6324,Omamori Himari,completed,3,12,2023-01-08T07:19:52+00:00
Yechanko,30276,One Punch Man,completed,8,12,2023-04-01T17:06:50+00:00
Yechanko,34134,One Punch Man 2nd Season,completed,6,12,2023-04-01T17:06:53+00:00
Yechanko,52299,Ore dake Level Up na Ken,completed,7,12,2024-03-31T12:41:55+00:00
Yechanko,28297,Ore Monogatari!!,completed,8,24,2023-04-23T21:59:00+00:00
Yechanko,50739,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,completed,8,12,2023-03-26T10:39:26+00:00
Yechanko,29803,Overlord,completed,7,13,2022-11-05T16:41:27+00:00
Yechanko,26243,Owari no Seraph,completed,6,12,2022-06-21T12:52:35+00:00
Yechanko,28927,Owari no Seraph: Nagoya Kessen-hen,completed,6,12,2023-01-08T07:20:00+00:00
Yechanko,437,Perfect Blue,completed,8,1,2023-03-29T12:29:13+00:00
Yechanko,37345,Plunderer,completed,5,24,2022-02-03T15:19:52+00:00
Yechanko,32485,Prison School: Mad Wax,completed,6,1,2022-12-08T15:24:25+00:00
Yechanko,30296,Rakudai Kishi no Cavalry,completed,7,12,2022-11-06T11:35:07+00:00
Yechanko,31240,Re:Zero kara Hajimeru Isekai Seikatsu,completed,10,25,2024-10-05T22:00:47+00:00
Yechanko,39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,completed,10,13,2024-10-06T22:31:11+00:00
Yechanko,42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,completed,10,12,2024-10-07T21:25:29+00:00
Yechanko,30015,ReLIFE,completed,7,13,2021-06-08T10:49:21+00:00
Yechanko,35466,ReLIFE: Kanketsu-hen,completed,7,4,2021-06-08T10:49:28+00:00
Yechanko,30749,Saijaku Muhai no Bahamut,completed,6,12,2023-01-08T07:20:02+00:00
Yechanko,13759,Sakura-sou no Pet na Kanojo,completed,7,24,2022-06-21T12:49:02+00:00
Yechanko,2476,School Days,completed,1,12,2021-04-23T08:04:24+00:00
Yechanko,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,completed,9,13,2022-11-13T20:36:51+00:00
Yechanko,38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,completed,9,1,2022-11-16T17:48:27+00:00
Yechanko,199,Sen to Chihiro no Kamikakushi,completed,8,1,2023-05-06T16:23:52+00:00
Yechanko,23273,Shigatsu wa Kimi no Uso,completed,10,22,2024-04-15T22:51:47+00:00
Yechanko,16498,Shingeki no Kyojin,completed,8,25,2023-01-23T17:14:16+00:00
Yechanko,25777,Shingeki no Kyojin Season 2,completed,9,12,2023-01-23T17:14:14+00:00
Yechanko,35760,Shingeki no Kyojin Season 3,completed,7,12,2023-01-23T17:14:07+00:00
Yechanko,38524,Shingeki no Kyojin Season 3 Part 2,completed,10,10,2021-03-01T19:48:45+00:00
Yechanko,25781,Shingeki no Kyojin: Kuinaki Sentaku,completed,7,2,2022-09-24T18:09:02+00:00
Yechanko,40028,Shingeki no Kyojin: The Final Season,completed,10,16,2022-09-24T18:02:29+00:00
Yechanko,51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,completed,10,2,2023-11-05T18:41:44+00:00
Yechanko,48583,Shingeki no Kyojin: The Final Season Part 2,completed,10,12,2022-09-24T18:02:20+00:00
Yechanko,23233,Shinmai Maou no Testament,completed,1,12,2023-01-08T07:20:05+00:00
Yechanko,30,Shinseiki Evangelion,completed,8,26,2023-01-08T07:19:45+00:00
Yechanko,32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",completed,8,1,2023-01-08T07:19:48+00:00
Yechanko,1816,Sonic X,completed,8,78,2022-09-24T17:55:38+00:00
Yechanko,48736,Sono Bisque Doll wa Koi wo Suru,completed,7,12,2023-01-08T07:20:09+00:00
Yechanko,32105,Sousei no Onmyouji,completed,6,50,2023-06-16T10:14:30+00:00
Yechanko,50265,Spy x Family,completed,9,12,2022-09-26T18:19:43+00:00
Yechanko,50602,Spy x Family Part 2,completed,9,13,2022-12-25T15:30:24+00:00
Yechanko,9253,Steins;Gate,completed,10,24,2024-09-02T20:51:26+00:00
Yechanko,30484,Steins;Gate 0,completed,10,23,2024-09-02T20:51:57+00:00
Yechanko,11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,completed,8,1,2024-09-02T20:52:13+00:00
Yechanko,32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,completed,8,1,2024-09-02T20:51:37+00:00
Yechanko,10863,Steins;Gate: Oukoubakko no Poriomania,completed,8,1,2024-09-02T20:52:04+00:00
Yechanko,47194,Summertime Render,completed,4,25,2023-06-16T10:14:23+00:00
Yechanko,11757,Sword Art Online,completed,5,25,2022-09-24T17:57:42+00:00
Yechanko,21881,Sword Art Online II,completed,4,24,2023-01-08T07:20:14+00:00
Yechanko,31765,Sword Art Online Movie: Ordinal Scale,completed,5,1,2022-09-24T18:10:13+00:00
Yechanko,36474,Sword Art Online: Alicization,completed,7,24,2022-06-21T12:53:58+00:00
Yechanko,39597,Sword Art Online: Alicization - War of Underworld,completed,7,12,2022-06-21T12:54:40+00:00
Yechanko,40540,Sword Art Online: Alicization - War of Underworld 2nd Season,completed,7,11,2022-06-21T12:54:44+00:00
Yechanko,35790,Tate no Yuusha no Nariagari,completed,8,25,2023-04-23T21:56:42+00:00
Yechanko,51347,Tekken: Bloodline,completed,7,6,2022-10-15T13:11:59+00:00
Yechanko,38826,Tenki no Ko,completed,9,1,2022-09-24T18:09:21+00:00
Yechanko,37430,Tensei shitara Slime Datta Ken,completed,8,24,2023-03-07T13:31:20+00:00
Yechanko,39551,Tensei shitara Slime Datta Ken 2nd Season,completed,9,12,2023-03-07T23:15:39+00:00
Yechanko,41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,completed,8,12,2023-03-09T20:41:12+00:00
Yechanko,16870,The Last: Naruto the Movie,completed,7,1,2022-09-24T18:10:48+00:00
Yechanko,54744,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,completed,6,12,2024-10-09T15:08:58+00:00
Yechanko,22319,Tokyo Ghoul,completed,6,12,2023-01-08T07:20:18+00:00
Yechanko,27899,Tokyo Ghoul √A,completed,4,12,2023-01-08T07:20:20+00:00
Yechanko,36511,Tokyo Ghoul:re,completed,1,12,2023-01-08T07:20:23+00:00
Yechanko,37799,Tokyo Ghoul:re 2nd Season,completed,1,12,2023-01-08T07:20:26+00:00
Yechanko,42249,Tokyo Revengers,completed,7,24,2023-10-25T20:16:44+00:00
Yechanko,50608,Tokyo Revengers: Seiya Kessen-hen,completed,6,13,2023-04-02T11:09:53+00:00
Yechanko,54918,Tokyo Revengers: Tenjiku-hen,completed,8,13,2023-12-28T19:29:39+00:00
Yechanko,50273,Tomodachi Game,completed,7,12,2022-10-07T21:18:17+00:00
Yechanko,14227,Tonari no Kaibutsu-kun,completed,7,13,2023-09-13T16:07:25+00:00
Yechanko,41389,Tonikaku Kawaii,completed,7,12,2021-05-06T18:47:24+00:00
Yechanko,37521,Vinland Saga,completed,10,24,2023-01-08T07:20:28+00:00
Yechanko,49387,Vinland Saga Season 2,completed,10,24,2023-06-20T11:25:09+00:00
Yechanko,33352,Violet Evergarden,completed,10,13,2024-08-02T22:21:29+00:00
Yechanko,39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,completed,9,1,2024-08-02T22:21:27+00:00
Yechanko,37987,Violet Evergarden Movie,completed,10,1,2024-08-02T22:21:15+00:00
Yechanko,18245,White Album 2,completed,9,13,2021-03-01T20:30:15+00:00
Yechanko,35968,Wotaku ni Koi wa Muzukashii,completed,8,11,2022-12-10T21:23:43+00:00
Yechanko,38349,Wotaku ni Koi wa Muzukashii OVA,completed,8,3,2022-12-10T21:23:52+00:00
Yechanko,37786,Yagate Kimi ni Naru,completed,7,13,2023-08-25T21:57:31+00:00
Yechanko,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,completed,9,13,2023-11-19T15:08:12+00:00
Yechanko,39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,completed,8,12,2022-10-29T16:03:33+00:00
Yechanko,18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,completed,7,1,2023-11-19T15:08:19+00:00
Yechanko,23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,completed,9,13,2022-10-26T19:38:05+00:00
Yechanko,33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,completed,8,1,2022-10-26T19:37:52+00:00
Yechanko,37779,Yakusoku no Neverland,completed,8,12,2024-05-08T14:50:32+00:00
Yechanko,39617,Yakusoku no Neverland 2nd Season,completed,4,11,2024-05-08T14:48:52+00:00
Yechanko,53126,Yamada-kun to Lv999 no Koi wo Suru,completed,7,13,2023-07-04T13:20:54+00:00
Yechanko,50346,Yofukashi no Uta,completed,8,13,2022-12-03T21:25:15+00:00
Yechanko,35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,completed,8,12,2024-03-13T22:12:05+00:00
Yechanko,51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,completed,9,13,2022-09-26T18:19:15+00:00
Yechanko,23283,Zankyou no Terror,completed,9,11,2022-09-24T18:08:29+00:00
mavrickzombie,11759,Accel World,completed,6,24,2015-07-11T04:56:32+00:00
mavrickzombie,22199,Akame ga Kill!,completed,9,24,2015-05-13T21:30:10+00:00
mavrickzombie,22729,Aldnoah.Zero,completed,6,12,2016-04-24T23:47:22+00:00
mavrickzombie,11633,Blood Lad,completed,8,10,2015-07-17T05:53:15+00:00
mavrickzombie,1818,Claymore,completed,10,26,2015-07-11T04:59:10+00:00
mavrickzombie,1535,Death Note,completed,9,37,2016-04-16T00:03:46+00:00
mavrickzombie,227,FLCL,completed,9,6,2015-07-11T05:34:57+00:00
mavrickzombie,5114,Fullmetal Alchemist: Brotherhood,completed,9,64,2016-04-16T00:04:06+00:00
mavrickzombie,239,Gankutsuou,completed,9,24,2015-07-17T05:32:04+00:00
mavrickzombie,18229,Gatchaman Crowds,completed,7,12,2015-07-18T02:57:24+00:00
mavrickzombie,1140,Giniro no Kami no Agito,completed,10,1,2015-07-11T05:37:55+00:00
mavrickzombie,10793,Guilty Crown,completed,8,22,2015-07-11T05:34:34+00:00
mavrickzombie,411,Gun x Sword,completed,7,26,2015-07-11T04:55:17+00:00
mavrickzombie,777,Hellsing Ultimate,completed,9,10,2015-05-11T02:51:51+00:00
mavrickzombie,256,Hoshi no Koe,completed,10,1,2015-07-11T05:05:50+00:00
mavrickzombie,12413,Jormungand,completed,8,12,2015-07-27T03:51:31+00:00
mavrickzombie,13331,Jormungand: Perfect Order,completed,0,12,2016-04-16T01:58:58+00:00
mavrickzombie,14467,K,completed,7,13,2015-05-14T06:58:10+00:00
mavrickzombie,2581,Kidou Senshi Gundam 00,completed,9,25,2015-07-11T05:08:28+00:00
mavrickzombie,18679,Kill la Kill,completed,9,24,2015-05-05T19:56:58+00:00
mavrickzombie,20,Naruto,completed,0,220,2017-11-08T14:14:56+00:00
mavrickzombie,26243,Owari no Seraph,completed,8,12,2015-07-30T05:48:13+00:00
mavrickzombie,13601,Psycho-Pass,completed,6,22,2015-07-11T05:37:09+00:00
mavrickzombie,400,Seihou Bukyou Outlaw Star,completed,9,26,2015-07-11T05:46:04+00:00
mavrickzombie,16498,Shingeki no Kyojin,completed,10,25,2015-05-11T02:49:52+00:00
mavrickzombie,30,Shinseiki Evangelion,completed,9,26,2015-07-11T05:42:59+00:00
mavrickzombie,19775,Sidonia no Kishi,completed,9,12,2015-07-11T05:42:27+00:00
mavrickzombie,534,Slayers,completed,8,26,2017-11-07T13:01:14+00:00
mavrickzombie,3588,Soul Eater,completed,8,51,2015-07-15T04:43:20+00:00
mavrickzombie,2418,Stranger: Mukou Hadan,completed,9,1,2015-07-15T04:42:55+00:00
mavrickzombie,16524,Suisei no Gargantia,completed,9,13,2015-05-14T06:58:56+00:00
mavrickzombie,11757,Sword Art Online,completed,9,25,2015-07-11T04:56:12+00:00
mavrickzombie,21881,Sword Art Online II,completed,7,24,2015-07-15T21:35:01+00:00
mavrickzombie,2001,Tengen Toppa Gurren Lagann,completed,10,27,2015-07-11T05:04:38+00:00
mavrickzombie,22319,Tokyo Ghoul,completed,0,12,2017-11-08T14:15:10+00:00
mavrickzombie,949,Top wo Nerae! Gunbuster,completed,10,6,2015-07-11T05:05:27+00:00
ItsumoKnight,7669,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",completed,6,1,2015-05-08T04:16:47+00:00
ItsumoKnight,8481,"""Bungaku Shoujo"" Memoire",completed,6,3,2015-05-08T04:17:31+00:00
ItsumoKnight,6408,"""Bungaku Shoujo"" Movie",completed,7,1,2015-05-08T04:17:11+00:00
ItsumoKnight,2928,.hack//G.U. Returner,completed,8,1,2011-09-03T00:24:51+00:00
ItsumoKnight,454,.hack//Gift,completed,7,1,2011-09-03T00:24:15+00:00
ItsumoKnight,1143,.hack//Intermezzo,completed,7,1,2011-09-03T00:24:29+00:00
ItsumoKnight,299,.hack//Liminality,completed,7,4,2011-09-03T00:23:44+00:00
ItsumoKnight,873,.hack//Roots,completed,6,26,2014-01-31T05:23:36+00:00
ItsumoKnight,48,.hack//Sign,completed,8,26,2014-01-31T04:26:13+00:00
ItsumoKnight,298,.hack//Tasogare no Udewa Densetsu,completed,4,12,2010-10-09T00:54:52+00:00
ItsumoKnight,1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,completed,5,1,2014-01-31T05:09:13+00:00
ItsumoKnight,1487,.hack//Unison,completed,8,1,2011-09-03T00:23:59+00:00
ItsumoKnight,31646,3-gatsu no Lion,completed,6,22,2017-03-21T16:01:33+00:00
ItsumoKnight,35180,3-gatsu no Lion 2nd Season,completed,6,22,2018-05-17T13:58:34+00:00
ItsumoKnight,34647,3-gatsu no Lion Recap,completed,6,1,2016-12-31T13:02:06+00:00
ItsumoKnight,32998,91 Days,completed,7,12,2016-10-01T20:18:28+00:00
ItsumoKnight,33964,91 Days: Mijikai Rousoku,completed,5,1,2016-08-27T05:43:14+00:00
ItsumoKnight,9776,A-Channel,completed,6,12,2011-09-01T11:22:06+00:00
ItsumoKnight,25397,Absolute Duo,completed,4,12,2015-03-27T19:09:06+00:00
ItsumoKnight,33337,ACCA: 13-ku Kansatsu-ka,completed,4,12,2017-03-28T19:18:33+00:00
ItsumoKnight,11759,Accel World,completed,8,24,2012-10-08T12:46:54+00:00
ItsumoKnight,12291,Acchi Kocchi,completed,8,12,2012-08-20T01:31:20+00:00
ItsumoKnight,16273,Acchi Kocchi: Place=Princess,completed,8,1,2012-12-14T08:50:36+00:00
ItsumoKnight,1292,Afro Samurai,completed,7,5,2013-05-31T08:10:01+00:00
ItsumoKnight,13709,Afro Samurai Movie,completed,6,1,2013-06-02T17:27:18+00:00
ItsumoKnight,4970,Afro Samurai: Resurrection,completed,6,1,2014-01-31T04:53:35+00:00
ItsumoKnight,53,Ai Yori Aoshi,completed,6,24,2013-04-11T02:01:28+00:00
ItsumoKnight,394,Ai Yori Aoshi: Enishi,completed,6,12,2014-01-31T04:47:32+00:00
ItsumoKnight,6709,Ai Yori Aoshi: Yumegatari,completed,6,1,2013-04-11T02:01:50+00:00
ItsumoKnight,6443,AIKa Zero,completed,4,3,2018-02-05T09:52:24+00:00
ItsumoKnight,101,Air,completed,8,13,2013-03-19T08:46:12+00:00
ItsumoKnight,656,Air in Summer,completed,8,2,2013-03-19T08:46:35+00:00
ItsumoKnight,17082,Aiura,completed,8,12,2013-07-09T02:44:08+00:00
ItsumoKnight,25241,AkaKill! Gekijou,completed,6,24,2014-12-16T06:57:28+00:00
ItsumoKnight,22199,Akame ga Kill!,completed,5,24,2014-12-16T06:45:39+00:00
ItsumoKnight,29513,Aki no Kanade,completed,8,1,2015-04-18T20:49:42+00:00
ItsumoKnight,34051,Akiba's Trip The Animation,completed,5,13,2017-03-29T21:22:50+00:00
ItsumoKnight,5112,Akikan!,completed,6,12,2010-10-09T02:37:33+00:00
ItsumoKnight,47,Akira,completed,9,1,2014-10-05T06:54:32+00:00
ItsumoKnight,19429,Akuma no Riddle,completed,8,12,2014-06-22T08:10:26+00:00
ItsumoKnight,24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,completed,7,1,2014-12-24T19:24:11+00:00
ItsumoKnight,1177,Alien 9,completed,6,4,2017-11-29T07:17:49+00:00
ItsumoKnight,32828,Amaama to Inazuma,completed,8,12,2016-09-21T00:57:35+00:00
ItsumoKnight,8676,Amagami SS,completed,7,25,2011-02-01T06:10:10+00:00
ItsumoKnight,9925,Amagami SS: Tachibana Miya-hen - Imouto,completed,6,1,2011-08-21T08:09:20+00:00
ItsumoKnight,22147,Amagi Brilliant Park,completed,8,13,2014-12-26T18:18:21+00:00
ItsumoKnight,30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,completed,6,1,2015-06-29T12:37:01+00:00
ItsumoKnight,30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,completed,6,7,2015-07-13T00:49:59+00:00
ItsumoKnight,31771,Amanchu!,completed,6,12,2016-09-28T23:01:18+00:00
